DOY,1,1049,12040,12362,12365,12853,12863,12870,12872,12879,12903,1306,1363,15767,1593,1612,17039,17163,17164,17165,17185,17188,17365,17390,19,19059,19289,19308,19311,20543,21061,21107,21142,21452,21742,21745,21746,21748,21756,21757,21758,21759,21765,21771,21779,21786,21790,21791,21794,21796,21805,21807,21822,21847,21850,2393,23968,26980,26986,26993,27017,27417,27420,27442,27445,27446,27450,27454,27457,27460,27462,27464,27466,27943,30300,30301,30989,30994,31376,3419,3724,428,4308,5025,644,6833,709
10,0.325856746,0.33093729,0.336552719,0.345663799,0.3336929,0.338550264,0.348563992,0.343016433,0.34332503,0.340269203,0.358345704,0.353068426,0.320505928,,0.354844591,0.337937236,0.371680692,0.322292263,,0.328405867,0.32996512,0.330036507,0.321848852,0.340935932,0.332286498,0.336461441,0.34191942,0.337209612,0.336765403,0.333703341,0.335167897,0.333942829,0.327155943,0.336044491,0.311709838,0.352996641,0.368269523,0.305249219,0.378538488,0.298120576,0.29363814,0.345753215,0.35551093,0.332714879,0.327069139,0.317613486,0.310455091,0.329707116,0.319035079,0.369552429,0.332116509,0.328419291,0.345662702,,0.305883344,0.347819558,0.322600569,0.335083507,0.329422603,0.33963924,0.338390529,0.340695419,0.341987918,,0.317026149,0.343528641,,0.318964956,,0.341373679,0.315083062,,0.342053535,,0.328739049,0.326665147,,,,0.31886789,0.322363533,0.335633636,0.319715991,0.333333333,0.33197742,0.329010348,0.332800893
11,0.324295334,0.333518916,0.339316912,0.343607456,0.333614651,0.329167269,0.353265348,0.344598326,0.342288689,0.340518439,0.358267014,0.35256579,0.320707885,,0.353593907,0.340226703,0.37006313,0.323201555,0.314222864,0.322075196,0.326092223,0.329673809,0.323346842,0.332167244,0.330446966,0.335605225,0.346519,0.33789625,0.338388432,0.33345822,0.334830505,0.333972506,0.32032024,0.336414546,0.307995564,0.350700022,0.362291488,0.305403608,0.375452976,0.296544521,0.305797026,0.347777463,0.353157332,0.330403444,0.32446685,0.3229035,0.310006717,0.330271218,0.313079987,0.365771794,0.326269122,0.328517403,0.343847923,0.3137032,0.304981304,0.351126038,0.344232534,0.338712215,,,0.338184652,0.341372012,0.338798288,,0.320443236,0.344280994,0.341804036,,,0.344261135,0.314425983,0.315055431,0.342445123,,0.328985064,0.323095953,,,,0.321211604,0.325173471,0.332270715,0.314946384,0.333333333,0.332775781,0.329010642,0.332148846
12,0.324089386,0.34052604,0.346141505,0.342686883,0.332823587,0.34609006,0.355235951,0.344889362,0.34083286,0.345294945,0.356929971,0.349693078,0.318892563,,0.349901689,0.340844173,0.364881348,0.326578272,0.325138654,0.322492889,0.326554467,0.329450804,0.33428343,0.331121378,0.329942367,0.337769031,0.34524576,0.33754569,0.337628665,,0.336006352,0.336285509,0.3210336,0.337001298,0.318543048,0.35411435,0.36541251,0.313783801,0.369457308,0.300367539,0.312022223,0.346716089,0.351622228,0.332419692,0.324208493,,0.314296214,0.330830215,0.323008988,0.3653445,0.324239606,0.328945782,0.348143701,0.323540793,0.305641856,0.343649795,0.340724459,0.336634612,0.337969304,0.338630276,0.337362552,0.34125699,0.341858914,,,,0.341900744,,,,0.314286188,0.314303276,0.342378854,,0.329373661,0.321720816,,,,0.318575889,0.322591078,0.338791426,0.316719485,0.333333333,0.333258781,0.329484724,0.33129744
13,0.325728927,0.333345715,0.338001206,0.347389382,0.334347573,0.336840228,0.345157111,0.345240705,0.342513415,0.34153244,0.356380946,0.353494497,0.319188609,0.335715552,0.354349068,0.33950601,0.369491465,0.319700305,0.32746139,0.322917954,0.327646757,0.338943647,0.321550954,0.331240951,0.329122488,0.329896573,0.341260607,0.336647005,0.338623622,0.335036296,0.335610398,0.335438504,0.321066928,0.336093696,0.315828245,0.353237996,0.362525999,,0.377056641,0.2905849,0.2913674,,0.357145644,0.33210161,0.326101399,0.318017087,0.316641892,0.333119011,0.319292908,0.370156676,0.326838274,0.328825081,0.345137852,0.328023262,0.306180071,0.341132115,0.339904832,0.335839306,,0.338944159,0.33795256,0.342301215,0.339454229,,,0.3431906,0.342648656,0.319202156,0.332894363,0.339868968,,0.313864732,0.341998395,,0.329181603,0.320467494,,,,0.317371629,0.320553173,0.338168518,0.32732814,0.333333333,0.332497429,0.329348838,0.332223175
14,0.321213182,0.334106524,0.336624256,0.34490151,0.334087367,0.342260858,0.345558155,0.340523558,0.339841514,0.341213521,0.357282026,0.351688613,0.318444044,0.332559956,0.35164144,0.340576361,0.368948799,0.319889748,0.323126601,0.327948399,0.334888867,0.332195373,0.320439614,0.329898725,0.330047308,0.336077974,0.341849991,0.33696088,0.33798179,0.333014839,0.331906301,0.337809094,0.321990527,0.33577391,0.319316908,0.351876785,0.365460248,,0.374665626,0.295338968,0.314902709,0.345444669,0.356662918,0.329393561,0.326534862,0.319443126,0.308551161,0.32921409,0.309391241,0.364400392,0.33327975,0.328370312,0.343743203,0.324624115,0.306451438,0.34036402,0.340007186,0.336923491,0.341441827,0.340152499,0.338122337,0.341290473,0.343511658,,0.319743513,,0.341617328,0.319861946,0.332685665,0.343258332,0.315248948,,0.341253852,,0.329579595,0.325423031,,,,0.317886661,0.320798534,0.333028737,0.32467159,0.333333333,0.333616098,0.330466702,0.331653103
15,0.327835165,0.333667221,0.340639759,0.348691353,0.334745743,0.338335274,0.350743674,0.344905726,0.343782947,0.345015856,0.357024517,0.355286359,0.318251454,0.336459948,0.356395289,0.338298925,0.364786993,0.327960947,0.317416496,0.33115026,0.328318872,0.329404737,0.329645139,0.32846799,0.330323927,0.337339629,0.343285659,0.335601275,0.335970594,0.3346185,0.333298472,0.341439733,0.320828465,0.33866244,0.311011281,0.350819381,0.36527969,0.298057233,0.369819927,0.299922225,0.317177763,0.346877766,0.354323318,0.332438405,0.324163625,0.321491935,0.314096466,0.331994688,0.32260458,0.369069386,0.328356111,0.330525777,0.346034263,0.31734842,0.305982646,0.340200689,0.340544868,0.337369897,,0.33779523,0.339309676,0.340781695,,,0.319543217,0.342869826,0.343787143,0.32137152,0.329945528,0.341263676,0.31683161,0.313860088,0.340886651,,0.330161481,0.332036302,,,,0.317065668,0.320423312,0.336785504,0.316351229,0.333333333,0.333143333,0.330444584,0.32993216
16,0.326753616,0.338113699,0.339632005,0.341372498,0.335221799,0.336204676,0.352672876,0.347947461,0.346408603,0.345089886,0.357868719,0.354948752,0.321234191,0.331445895,0.356734826,0.341205527,0.362055078,0.322606967,0.316901999,0.32590349,0.323901923,0.329413288,0.322345323,0.342418219,0.328320976,0.337892164,0.34294168,0.3370844,0.337690115,0.332989801,0.334801073,,,0.337579227,0.312845069,0.353015318,0.367420308,0.31772623,0.366092085,0.299007322,0.3062274,0.344204731,0.357590392,0.332995448,0.325884456,0.319981427,0.317138427,0.332971332,0.322167314,0.370247875,0.322312247,0.329821673,0.344903161,0.317000758,0.306998605,0.342908905,0.340575286,0.335850751,0.334457511,,0.340378914,0.33929011,,,,0.342802403,,0.320115985,0.328009362,0.340016159,0.316595863,,,,0.330181176,0.325346862,,,,0.318909904,0.323382033,0.334477236,0.320496489,0.33333374,0.334966846,0.330494078,0.331254751
17,0.328412085,0.333173722,0.335876633,0.349329563,0.333181524,0.339048937,0.344076395,0.352407232,0.346443607,0.34023988,0.356555782,0.353901703,0.31496201,0.331009925,0.35496584,0.335739334,0.3722649,0.323824056,0.317642238,0.334863916,0.330368568,0.339375637,0.323316489,0.342448882,0.331283716,0.336795314,0.343303435,0.336001624,0.336838024,,0.333659834,0.341734309,0.317409325,0.335636947,0.314681602,0.353148213,0.365035613,0.306646054,0.379505891,0.296712057,0.303707544,0.346433762,0.357371357,0.330626244,0.322590144,0.322436735,0.310507479,0.33152056,0.3239605,0.368857499,0.334129891,0.328016057,0.344934647,0.31603117,0.305557256,0.344760754,0.325947514,0.334118748,,0.33531479,0.338699643,,0.33758784,,0.316938633,,0.341888473,0.318049669,0.329216815,0.33965065,0.316026698,,,,0.328336608,0.333802734,,,,0.317005206,0.320355197,0.334952125,0.320229877,0.333333333,0.332932829,0.329454727,0.332752503
18,0.325726809,0.339127043,0.336990927,0.346033203,0.332995793,0.341419843,0.350957872,0.34532941,0.34423818,0.343885556,0.356104459,0.349629073,0.327226944,0.330908217,0.349847552,0.340430597,0.365959681,0.331084755,0.320402902,0.324808388,0.328584546,0.330303144,0.326623583,0.334081709,0.329315389,0.336262326,0.341991999,0.336626692,0.337432541,0.335795859,0.333894756,0.340435856,0.321300418,0.337597804,0.315919123,0.353738209,0.360798347,0.317073455,0.37062797,0.290972189,0.316196892,0.346218142,0.353510671,0.33209575,0.326856322,0.321180664,0.309300108,0.328874192,0.313778368,0.369208384,0.327634888,0.326545302,0.346065872,0.312979598,0.306536244,0.346823669,0.324640689,,0.334451166,,0.339333557,,0.335972591,,0.316380278,,0.341385333,0.320531328,0.328941253,0.340785206,,,,,0.32707763,0.329699463,,,,0.319274299,0.325173426,0.338509929,0.314198096,0.333333333,0.334262275,0.327834992,0.332370674
19,0.327153299,0.332343457,0.337662915,0.343302115,0.333914981,0.35891533,0.352893559,0.342969793,0.341269138,0.346331468,0.355552045,0.352860301,0.330854881,0.331076884,0.352734592,0.338396233,0.365857547,0.32590291,0.317903643,0.327240075,0.330416333,0.33194225,0.325770218,0.337376058,0.342273088,0.337759591,0.343194301,0.335585156,0.337439759,0.334848304,0.335307284,0.341254875,0.319009494,0.339073774,0.311505339,0.352510157,0.368828196,0.317716876,0.371099166,0.297632099,0.314433458,0.34549495,0.351154689,0.332850916,0.324622562,0.321102825,0.317462265,0.333362288,0.3105696,0.368913876,0.333451244,0.327401797,0.347374977,0.316458627,0.306371567,0.345449768,0.322964584,,0.337204174,0.333731678,0.339438031,0.338194466,,,0.316572094,0.344253684,,,0.328751318,,0.312989976,,,,0.327464413,0.337753681,,,,0.329566665,0.332969037,0.343016606,0.320415093,0.333333333,0.334142815,0.327536096,0.329890021
