,DOY,green relative Year2015.C16,green relative Year2014,green relative Year2013
1,1,0.356656041,0.358554735,0.353175223
2,2,0.357291355,0.354374545,0.354705732
3,3,0.355355928,0.357734502,0.355001828
4,4,0.354443653,0.358370094,0.355080384
5,5,0.354103458,0.354521108,0.355132303
6,6,0.354211833,0.354386726,0.356648919
7,7,0.356236856,NA,0.35561201
8,8,0.354057927,0.358591532,0.357895764
9,9,0.352222254,0.359839777,0.354455779
10,10,0.354844591,0.353712608,0.357182847
11,11,0.353593907,NA,0.354687912
12,12,0.349901689,0.359682672,0.354515137
13,13,0.354349068,NA,0.354657481
14,14,0.35164144,0.354129017,0.356769424
15,15,0.356395289,0.359128988,0.355091608
16,16,0.356734826,0.356676727,0.355670609
17,17,0.35496584,0.361174438,0.356016882
18,18,0.349847552,NA,0.355170678
19,19,0.352734592,NA,0.354175176
20,20,0.357166996,NA,0.356921203
21,21,0.355799647,0.354394451,0.354292164
22,22,0.355873052,0.354765999,0.354622267
23,23,0.357703952,0.357093191,0.351667235
24,24,0.355401846,NA,0.357109415
25,25,0.354028904,NA,0.356362984
26,26,0.351199,NA,0.35315492
27,27,0.355572121,NA,0.356091727
28,28,0.356325104,NA,0.354824458
29,29,0.353479781,0.356116232,0.353207679
30,30,NA,0.35758773,0.354349869
31,31,0.353446776,NA,0.357920026
32,32,0.356251664,0.359981807,0.354235147
33,33,0.356534754,0.360135729,0.356606914
34,34,0.359547621,0.3552904,0.354133107
35,35,0.352882681,0.353814823,0.354483325
36,36,0.352144911,0.357218203,0.35453581
37,37,0.352987085,0.356921891,0.354748518
38,38,0.352210559,0.352762855,0.355368526
39,39,0.352367741,0.356067907,0.356590008
40,40,0.35642688,0.356545143,0.3584942
41,41,0.352625068,0.351361647,0.360502159
42,42,0.353986815,0.354601008,0.356330178
43,43,0.353609116,0.354636101,0.354228741
44,44,0.353227523,0.357477763,0.355738835
45,45,0.353043676,0.355235795,0.354694141
46,46,0.354098254,0.352925876,0.355258746
47,47,0.354810758,0.356417652,0.355927837
48,48,0.351335192,0.354652418,0.354422638
49,49,0.354469046,0.356791294,0.355318956
50,50,0.355291761,0.35286911,0.355285878
51,51,0.354922109,0.351613998,0.354126995
52,52,0.353486552,0.354491529,0.356361154
53,53,0.352385284,0.355909401,0.356795226
54,54,0.356427745,0.355151666,0.353428967
55,55,0.355977046,0.354736959,0.354980867
56,56,0.358071956,0.355117117,0.356821177
57,57,0.353884899,0.352800496,0.355704476
58,58,0.356449009,0.354515158,0.355625966
59,59,0.355595135,0.355573899,0.357283794
60,60,0.35301028,0.357491591,0.358447141
61,61,0.353947366,0.355285801,0.355800751
62,62,0.354880062,0.351634282,0.356250554
63,63,0.3537177,0.354725248,0.357357121
64,64,0.352955077,0.353181104,0.357550694
65,65,0.355528843,0.356317429,0.356253866
66,66,0.357166874,0.355908411,0.354673661
67,67,0.35554097,0.357722159,0.353780961
68,68,0.355888585,0.357496535,0.355961124
69,69,0.356915317,0.356024293,0.359096238
70,70,0.355212078,0.359179486,0.359566267
71,71,0.354928606,0.357143392,0.353957683
72,72,0.356887263,0.357634766,0.359127196
73,73,0.35414852,0.357387327,0.357885619
74,74,0.353998394,0.358917529,0.357775398
75,75,0.357926647,0.35890854,0.356757318
76,76,0.354037137,0.35732325,0.357068307
77,77,0.35701806,0.358672085,0.357587863
78,78,0.355463974,0.359218566,0.355946842
79,79,0.354458695,0.358614652,0.356542446
80,80,0.352505844,0.361365621,0.357049497
81,81,0.355630038,0.359824024,0.353944071
82,82,0.355689324,0.359218678,0.356771119
83,83,0.357246551,0.358074871,0.357218976
84,84,0.357643558,0.359383705,0.355558881
85,85,0.354735624,0.358492467,0.358018904
86,86,0.356076683,0.359908678,0.356057263
87,87,0.353504787,0.358843092,0.357397247
88,88,0.356844825,0.358914166,0.357238145
89,89,0.358489919,0.35632244,0.358328389
90,90,0.359180946,0.353905296,0.359663173
91,91,0.358182574,0.362484545,0.36027555
92,92,0.358752442,0.362519372,0.357499528
93,93,0.360109619,0.363318708,0.356631938
94,94,0.359053417,0.361486238,0.358615066
95,95,0.358135413,0.362484506,0.357719985
96,96,0.359390747,0.363647106,0.357318894
97,97,0.3558518,0.362648969,0.359822159
98,98,0.355172948,0.36582707,0.359446667
99,99,0.357746621,0.365459048,0.361082014
100,100,0.356707258,0.36395404,0.363744893
101,101,0.360453814,0.365283251,0.362762846
102,102,0.360539848,0.366545177,0.356796972
103,103,0.361432088,0.367841201,0.36115975
104,104,0.362368293,0.368080241,0.361134271
105,105,0.360851607,0.365040008,0.362012481
106,106,0.360538986,0.365972971,0.36212825
107,107,0.361871906,0.36595998,0.361734995
108,108,0.363937085,0.366408567,0.362409883
109,109,0.362285153,0.366774201,0.363017157
110,110,0.357825483,0.367382936,0.364308843
111,111,0.363215422,0.368583619,0.362333017
112,112,0.364138185,0.370328949,0.363372289
113,113,0.3618148,0.367940466,0.36325912
114,114,0.361623242,0.368337453,0.36574844
115,115,0.362449477,0.370609407,0.364928889
116,116,0.363456064,0.368916954,0.366033479
117,117,0.363448865,0.37106656,0.36502332
118,118,0.36403453,0.373094983,0.367308981
119,119,0.367185952,0.371494908,0.36707507
120,120,0.36757389,0.370709214,0.368453567
121,121,0.3680534,0.37388115,0.369354947
122,122,0.36991074,0.377753618,0.371152645
