,DOY,green relative Year2015.C79,green relative Year2014,green relative Year2017
1,1,0.332815932,NA,0.314291497
2,2,0.333011114,NA,0.309602574
3,3,NA,NA,0.314506121
4,4,NA,NA,0.314739418
5,5,0.331909897,NA,0.311083969
6,6,0.334632223,NA,0.312253841
7,7,0.332824007,NA,0.314585098
8,8,0.334485145,NA,0.3140636
9,9,0.333434821,NA,0.313727335
10,10,NA,NA,0.311398715
11,11,NA,NA,0.31557728
12,12,NA,NA,0.308635115
13,13,0.332894363,NA,0.314011463
14,14,0.332685665,NA,0.313063148
15,15,0.329945528,NA,0.314763179
16,16,0.328009362,NA,0.31353148
17,17,0.329216815,NA,0.311076424
18,18,0.328941253,NA,0.311642167
19,19,0.328751318,NA,0.314112407
20,20,0.32982278,NA,0.313459473
21,21,0.329648576,NA,0.314660952
22,22,0.329753689,NA,0.313890489
23,23,NA,NA,0.316608279
24,24,0.329548548,NA,0.314715768
25,25,0.328532469,NA,NA
26,26,0.329794448,NA,0.314003385
27,27,0.328408715,NA,0.31294861
28,28,NA,NA,0.312777706
29,29,0.329136329,NA,0.31218325
30,30,NA,NA,0.309589959
31,31,0.329055149,NA,0.312672512
32,32,0.334869989,NA,0.3140671
33,33,0.33241134,NA,0.311909862
34,34,NA,NA,0.309837542
35,35,NA,NA,0.311632691
36,36,NA,NA,0.313739968
37,37,0.332647373,NA,0.313982847
38,38,NA,NA,0.313829154
39,39,0.32979542,NA,0.313337662
40,40,0.328263635,NA,0.314540525
41,41,NA,NA,0.312519446
42,42,0.329278225,NA,0.31345474
43,43,0.330574642,NA,0.315323533
44,44,0.328262699,NA,0.315688293
45,45,0.328953778,NA,0.313154217
46,46,NA,NA,0.3148791
47,47,0.328673493,NA,0.3143078
48,48,0.329576196,NA,0.313892146
49,49,NA,NA,0.313187088
50,50,0.328990312,NA,0.316781498
51,51,0.329261792,NA,0.310949667
52,52,0.330631584,NA,0.314601713
53,53,0.329611783,NA,0.314130368
54,54,NA,NA,0.315282911
55,55,0.33038904,NA,0.315074764
56,56,NA,NA,0.313609659
57,57,0.333112461,NA,0.311646158
58,58,0.333403568,NA,0.313163133
59,59,NA,NA,0.315496408
60,60,0.331765281,NA,0.311495083
61,61,0.329802013,NA,0.313817219
62,62,0.329449501,NA,0.314241328
63,63,0.328270565,NA,0.314522238
64,64,NA,NA,0.314107815
65,65,0.329245981,NA,0.314346494
66,66,0.330408496,NA,0.313857771
67,67,NA,NA,0.3153147
68,68,NA,NA,0.314113962
69,69,0.329931042,NA,0.315106154
70,70,NA,NA,0.313684959
71,71,0.330817981,NA,0.314392684
72,72,0.331286479,NA,0.314124337
73,73,NA,NA,0.314853672
74,74,NA,NA,0.313649887
75,75,0.330969901,NA,0.315070639
76,76,0.331018093,NA,0.314410077
77,77,0.331819996,NA,0.315373714
78,78,NA,NA,0.31442364
79,79,0.33069565,NA,0.313851783
80,80,0.331515009,NA,0.313784126
81,81,NA,NA,0.316079633
82,82,NA,NA,0.315833336
83,83,0.331298965,NA,0.316765135
84,84,0.330230357,NA,0.316661081
85,85,NA,NA,0.31441934
86,86,NA,NA,0.315079057
87,87,0.330587484,NA,0.315422851
88,88,0.329757212,NA,0.314181563
89,89,0.328449884,NA,0.315449752
90,90,0.328040121,NA,0.315383333
91,91,0.331530482,NA,0.3150497
92,92,0.332111763,NA,0.316356523
93,93,0.330880125,NA,0.316076515
94,94,NA,NA,0.315645788
95,95,0.330599221,NA,0.316981082
96,96,NA,NA,0.316579597
97,97,NA,NA,0.31719147
98,98,0.333235273,NA,0.317306048
99,99,NA,NA,0.316837156
100,100,0.332866744,NA,0.316982188
101,101,NA,NA,0.317132861
102,102,0.335018399,NA,0.317166522
103,103,NA,NA,0.316865947
104,104,NA,NA,0.317434267
105,105,NA,NA,0.317037467
106,106,NA,NA,0.317551585
107,107,NA,NA,0.317631328
108,108,0.343314606,NA,0.317992988
109,109,NA,NA,0.317018843
110,110,0.343661652,NA,0.318067611
111,111,0.344239512,NA,0.317806747
112,112,0.341259038,NA,0.318825674
113,113,NA,NA,0.31799396
114,114,0.343131882,NA,0.31718878
115,115,NA,NA,0.318945991
116,116,NA,NA,0.319129667
117,117,NA,NA,0.317940671
118,118,NA,NA,0.317122673
119,119,NA,NA,0.318276054
120,120,NA,NA,0.317884856
121,121,NA,NA,0.319257327
122,122,0.348931581,NA,0.318667976
123,123,0.347302543,NA,0.318245976
124,124,0.347368696,NA,0.319369364
125,125,0.35106211,NA,0.318654198
126,126,NA,NA,0.318847166
127,127,NA,NA,0.318748011
128,128,NA,NA,0.318656091
129,129,0.356297429,NA,0.319826296
130,130,0.358204696,NA,0.319934984
131,131,NA,NA,0.318284886
132,132,0.355930204,NA,0.319686624
133,133,0.354224306,NA,0.319354763
134,134,NA,NA,0.319883307
135,135,0.359122535,NA,0.319757199
136,136,NA,NA,0.31948453
137,137,0.356649374,NA,0.316908142
138,138,0.355323218,NA,0.319499952
139,139,NA,NA,0.319889674
140,140,NA,NA,0.319483603
141,141,NA,NA,0.320625278
142,142,NA,NA,0.319683235
143,143,0.35720395,NA,0.319106028
144,144,0.35922393,NA,0.319525327
145,145,NA,NA,0.319691138
146,146,NA,NA,0.319871457
147,147,0.367192396,NA,0.319847001
148,148,NA,NA,0.318941778
149,149,0.365574215,NA,0.318704778
150,150,0.364613227,NA,0.318969128
151,151,0.361019024,NA,0.319127009
152,152,0.363312885,NA,NA
153,153,0.35658861,NA,NA
154,155,0.360201509,NA,NA
155,158,0.362789076,NA,NA
156,163,0.360066921,NA,NA
157,164,0.360978268,NA,NA
158,166,0.363847655,NA,NA
159,169,0.362980581,NA,NA
160,171,0.359090916,0.344448035,NA
161,172,0.363286027,0.347842371,NA
162,173,NA,0.349619872,NA
163,174,0.357735263,0.348276336,NA
164,175,NA,0.348019319,NA
165,176,0.362104345,0.34840059,NA
166,177,0.359487712,0.348386201,NA
167,178,0.354437519,0.349414507,NA
168,179,0.353388131,0.348690613,NA
169,180,0.356566609,0.350012998,NA
170,181,0.354654607,0.352932576,NA
171,182,0.362070858,0.349597774,NA
172,183,0.359487143,0.349178568,NA
173,185,NA,0.349377125,NA
174,186,NA,0.352138114,NA
175,187,0.357480261,0.35002703,NA
176,188,0.358817994,0.350380481,NA
177,189,0.355968614,0.345788096,NA
178,190,0.354641919,NA,NA
179,191,0.353393786,NA,NA
180,192,0.355484418,NA,NA
181,193,0.354824029,NA,NA
182,194,0.351483661,NA,NA
183,195,0.350929452,NA,NA
184,196,0.355872953,NA,NA
185,197,0.355909553,NA,NA
186,198,0.355730789,NA,NA
187,199,0.357549707,NA,NA
188,200,0.357473871,NA,NA
189,201,0.359200771,NA,NA
190,202,0.359401723,NA,NA
191,203,0.358200414,NA,NA
192,204,0.357861328,NA,NA
193,205,0.357950969,NA,NA
194,206,0.357068094,NA,NA
195,207,0.360407531,NA,NA
196,208,0.360973388,NA,NA
197,209,0.360268469,0.342040679,NA
198,210,0.360558152,0.341084275,NA
199,211,0.362121665,0.341375427,NA
