,DOY,green relative Year2015.C76,green relative Year2014,green relative Year2017
1,1,NA,NA,0.34284027
2,2,0.345173451,NA,0.342299776
3,3,NA,NA,0.343287469
4,4,0.34601527,NA,0.343649867
5,5,0.348042314,NA,0.342770927
6,6,0.344739463,NA,0.342592086
7,7,NA,NA,0.34265028
8,8,0.345239875,NA,0.342996379
9,9,0.343762259,NA,0.342927122
10,10,0.343528641,NA,0.342510456
11,11,0.344280994,NA,0.343636132
12,12,NA,NA,0.340992181
13,13,0.3431906,NA,0.34337754
14,14,NA,NA,0.343780193
15,15,0.342869826,NA,0.343031832
16,16,0.342802403,NA,0.342393382
17,17,NA,NA,0.344360536
18,18,NA,NA,0.342142221
19,19,0.344253684,NA,0.343429109
20,20,0.342780299,NA,0.343605944
21,21,0.345164305,NA,0.342687373
22,22,NA,NA,0.343446695
23,23,0.344457926,NA,0.343125884
24,24,0.344634561,NA,0.351362463
25,25,0.343895751,NA,NA
26,26,0.344877953,NA,0.341038971
27,27,0.344930521,NA,0.34265592
28,28,0.343707804,NA,0.341567457
29,29,0.344929152,NA,0.342959185
30,30,NA,NA,0.342597801
31,31,0.344104647,NA,0.341806011
32,32,0.346718724,NA,0.343109277
33,33,0.342967788,NA,0.342647027
34,34,0.34387959,NA,0.340915351
35,35,0.345577806,NA,0.341223644
36,36,NA,NA,0.342203073
37,37,0.343950751,NA,0.342307794
38,38,0.342889383,NA,0.3434516
39,39,0.342754537,NA,0.344182894
40,40,0.342640946,NA,0.34375974
41,41,0.342465357,NA,0.341218127
42,42,0.343061923,NA,0.34468467
43,43,NA,NA,0.343733827
44,44,0.343037507,NA,0.34314057
45,45,0.343916848,NA,0.343470605
46,46,0.344937257,NA,0.345633476
47,47,0.344606175,NA,0.345096586
48,48,NA,NA,0.347444161
49,49,0.344517544,NA,0.347408429
50,50,0.344551081,NA,0.345557958
51,51,NA,NA,0.345599034
52,52,NA,NA,0.346434125
53,53,0.343668955,NA,0.346893134
54,54,0.342884743,NA,0.346212727
55,55,0.342796592,NA,0.346806344
56,56,0.342758022,NA,0.344878851
57,57,0.344030253,NA,0.345722774
58,58,NA,NA,0.344889298
59,59,NA,NA,0.344778349
60,60,0.343607375,NA,0.346973793
61,61,0.342863944,NA,0.34510251
62,62,0.343662956,NA,0.347150678
63,63,0.343141375,NA,0.347806291
64,64,0.342826274,NA,0.344448939
65,65,0.3431662,NA,0.346244441
66,66,0.343269663,NA,0.347014617
67,67,0.341329678,NA,0.345828834
68,68,NA,NA,0.345501622
69,69,0.342716321,NA,0.344697646
70,70,0.342748238,NA,0.344911406
71,71,0.342817131,NA,0.344854517
72,72,0.343543807,NA,0.345212776
73,73,NA,NA,0.345776916
74,74,0.342598883,NA,0.344779718
75,75,0.343623505,NA,0.34467521
76,76,NA,NA,0.344648612
77,77,NA,NA,0.344936229
78,78,NA,NA,0.345168212
79,79,0.343705013,NA,0.345534653
80,80,0.343451712,NA,0.344355147
81,81,0.344331824,NA,0.346266574
82,82,NA,NA,0.343723121
83,83,0.342929873,NA,0.344498726
84,84,NA,NA,0.344110785
85,85,0.345680455,NA,0.345787741
86,86,0.344700285,NA,0.344758312
87,87,NA,NA,0.344937833
88,88,0.34354532,NA,0.345631925
89,89,0.344075733,NA,0.344121855
