,DOY,green relative Year2015.C73,green relative Year2014,green relative Year2017
1,1,0.343619308,NA,0.344056899
2,2,0.342892414,NA,0.340466323
3,3,0.342854532,NA,0.341974742
4,4,NA,NA,0.343960158
5,5,0.342594381,NA,0.343709848
6,6,0.340971442,NA,0.343507269
7,7,NA,NA,0.343198386
8,8,0.342487986,NA,0.342974596
9,9,0.344018093,NA,0.342270485
10,10,0.341987918,NA,0.344619886
11,11,0.338798288,NA,0.344824871
12,12,0.341858914,NA,0.344986465
13,13,0.339454229,NA,0.343281994
14,14,0.343511658,NA,0.342160933
15,15,NA,NA,0.343220473
16,16,NA,NA,0.343858831
17,17,0.33758784,NA,0.343030836
18,18,0.335972591,NA,0.343196894
19,19,NA,NA,0.343203917
20,20,0.339094375,NA,NA
21,21,0.33801013,NA,0.345265949
22,22,0.339466663,NA,0.344772058
23,23,0.339854188,NA,0.344844111
24,24,NA,NA,0.342553453
25,26,NA,NA,0.343736142
26,27,0.333318535,NA,0.344111826
27,28,0.338812611,NA,0.345631461
28,29,0.339196138,NA,0.347515501
29,30,NA,NA,0.344164085
30,31,0.342449316,NA,0.343469144
31,32,0.342727795,NA,0.342279881
32,33,0.343028326,NA,0.342443173
33,34,0.33914107,NA,0.343199114
34,35,0.342515991,NA,0.343718871
35,36,0.342140131,NA,0.342995832
36,37,0.34327693,NA,0.34214356
37,38,NA,NA,0.342841592
38,39,0.339466556,NA,0.342818497
39,40,NA,NA,0.342953399
40,41,NA,NA,0.341877692
41,42,0.337984923,NA,0.341941488
42,43,NA,NA,0.343106072
43,44,0.340361943,NA,0.343105305
44,45,0.33943745,NA,0.343187275
45,46,0.340749317,NA,0.342895826
46,47,0.340426585,NA,0.34259736
47,48,0.33991673,NA,0.341888007
48,49,0.340282534,NA,0.342256345
49,50,0.338859924,NA,0.342247364
50,51,0.34085728,NA,0.34270485
51,52,0.339995024,NA,0.342744638
52,53,NA,NA,0.343066494
53,54,0.339649315,NA,0.341102156
54,55,0.339195534,NA,0.34249194
55,56,0.339891806,NA,0.34246921
56,57,NA,NA,0.342906645
57,58,0.340455737,NA,NA
58,59,0.340110081,NA,0.340568338
59,60,0.340085177,NA,0.340245084
60,61,0.340018246,NA,0.343258065
61,62,0.33918254,NA,0.342988485
62,63,0.339962649,NA,0.342397404
63,64,0.339864761,NA,0.342175527
64,65,0.340028427,NA,0.343472072
65,66,0.339887787,NA,0.341758334
66,67,0.339916462,NA,0.345150113
67,68,0.340014503,NA,0.345224956
68,69,NA,NA,0.344992254
69,70,0.340220166,NA,0.345001155
70,71,NA,NA,0.345129684
71,72,0.341171263,NA,0.345073848
72,73,0.339981088,NA,0.345152909
73,74,0.340025285,NA,0.345918917
74,75,0.341038311,NA,0.346457319
75,76,0.340518675,NA,0.345858083
76,77,0.340225076,NA,0.346160476
77,78,NA,NA,0.346638255
78,79,0.339816862,NA,0.346436843
79,80,0.340126469,NA,0.342560827
80,81,0.340580925,NA,0.346092543
81,82,0.338556446,NA,0.346928982
82,83,0.340252574,NA,0.34639279
83,84,NA,NA,0.347934325
84,85,0.3398924,NA,0.348877116
85,86,0.340341188,NA,0.348498922
86,87,0.340047415,NA,0.351317147
87,88,0.340719013,NA,0.35102084
88,89,0.338521037,NA,0.347586825
89,90,0.341003698,NA,0.350934822
90,91,NA,NA,0.351940426
91,92,0.341909489,NA,0.343520138
92,93,0.340324423,NA,0.341530085
93,94,0.340694294,NA,0.350878485
94,95,NA,NA,0.349454013
95,96,0.340357541,NA,0.345792395
96,97,NA,NA,0.345777762
97,98,0.341534146,NA,0.346552627
98,99,0.342339063,NA,0.349706533
99,100,0.340278365,NA,0.350700892
100,101,0.339175521,NA,0.349643219
101,102,NA,NA,0.348675843
102,103,NA,NA,0.350398226
103,104,NA,NA,0.349221239
104,105,NA,NA,0.350792339
105,106,0.342734171,NA,0.349360159
106,107,NA,NA,0.353733982
107,108,NA,NA,0.351928327
108,109,NA,NA,0.351645852
109,110,NA,NA,0.35228708
110,111,0.342155545,NA,0.34491418
111,112,NA,NA,0.352481868
112,113,NA,NA,0.349893893
113,114,0.344140723,NA,0.351744528
114,115,NA,NA,0.356205212
115,116,0.342821486,NA,0.353430695
116,117,0.34509204,NA,0.354002013
117,118,0.345151027,NA,0.347340063
118,119,0.344958387,NA,0.355830453
119,120,0.346396626,NA,0.354292636
120,121,NA,NA,0.35443767
121,122,NA,NA,0.356108605
122,123,0.345190994,NA,0.355511833
123,124,NA,NA,0.352180932
124,125,NA,NA,0.352560086
125,126,0.347677395,NA,0.352912895
126,127,0.348013252,NA,0.355180759
127,128,0.350625485,NA,0.357832373
