,DOY,green relative Year2015.C25,green relative Year2014,green relative Year2013
1,1,0.324622745,0.330147516,0.326823729
2,2,0.322605424,0.328038165,0.325058465
3,3,0.326378577,NA,0.327728171
4,4,0.327094148,0.331162023,0.327009259
5,5,0.322528812,0.32859322,0.325931762
6,6,0.323684328,0.326487265,0.328288206
7,7,0.330751583,NA,0.326866945
8,8,0.321837502,NA,0.326059112
9,9,0.323815349,0.331033614,0.323982981
10,10,0.321848852,0.329905189,0.326270904
11,11,0.323346842,NA,0.327252061
12,12,0.33428343,0.330989475,NA
13,13,0.321550954,NA,0.325593088
14,14,0.320439614,0.331408842,0.32799161
15,15,0.329645139,NA,0.328543641
16,16,0.322345323,NA,0.322847727
17,17,0.323316489,NA,0.326757509
18,18,0.326623583,NA,0.325437248
19,19,0.325770218,NA,0.32527429
20,20,0.326701072,NA,0.327147635
21,21,0.324709711,0.324700106,0.325409844
22,22,0.324176666,NA,0.323732313
23,23,NA,0.329360733,0.327023389
24,24,0.323564571,0.332107492,0.327548035
25,25,NA,0.32996705,0.328768417
26,26,0.3251202,0.330195589,0.32546082
27,27,0.324215473,NA,0.326110483
28,28,0.319953285,0.327758662,0.330388087
29,29,0.326958896,0.330706501,0.330027701
30,30,NA,0.333069217,0.330003735
31,31,0.322772882,0.329170568,0.32804782
32,32,0.331250059,0.332298999,0.324886405
33,33,0.330322156,0.329587683,0.327393544
34,34,0.320609176,0.3261861,0.327606134
35,35,0.322171127,0.327215565,0.326878374
36,36,0.319632445,0.329668819,0.328549014
37,37,0.326055917,0.329606454,0.3251808
38,38,0.324780722,0.327306127,0.327066675
39,39,0.327956004,0.328515274,0.32772118
40,40,0.326401462,0.329079059,0.327257196
41,41,0.320584158,0.324887123,0.32747151
42,42,0.323353398,0.328788536,0.329253204
43,43,0.329731642,0.327121301,0.325553712
44,44,0.326896924,0.325014281,0.326971437
45,45,0.326369472,0.329872498,0.325749167
46,46,0.321470289,0.327582133,0.326650042
47,47,0.324652136,0.32983225,0.325883392
48,48,NA,0.329225609,0.324084781
49,49,0.31569657,0.33042936,0.324943188
50,50,0.313263342,0.329011166,0.325409273
51,51,0.32732314,0.328066458,0.324785145
52,52,0.324502948,0.330652292,0.325624887
53,53,0.321028448,0.331333371,0.326175395
54,54,0.324391337,NA,0.322312147
55,55,0.319022724,NA,0.327386776
56,56,0.321297584,0.329358701,0.325707113
57,57,0.320489113,0.332234786,0.326194614
58,58,0.319872475,0.330065371,0.330311994
59,59,0.324828339,0.330750988,0.327512154
60,60,0.328653594,0.329913501,0.326502389
61,61,0.322783271,0.328290721,0.323235748
62,62,0.326208623,0.325718777,0.324475733
63,63,0.326003443,0.325432086,0.323314184
64,64,0.321674614,0.329756152,0.329006688
65,65,0.319981428,0.329701655,0.324875117
66,66,0.320385816,0.327218015,0.327954669
67,67,0.324141807,NA,0.325162838
68,68,0.324624699,NA,0.327337304
69,69,0.331473381,0.326254177,0.328998717
70,70,0.327947023,0.33052527,0.325415475
71,71,0.32654431,NA,0.327084088
72,72,0.329772219,0.329520706,0.326116944
73,73,0.324976422,0.330902641,0.323199416
74,74,0.322188161,0.330375029,0.328278576
75,75,0.327811922,0.328932892,0.327811128
76,76,0.326860954,0.325183354,0.328795319
77,77,0.328042748,0.32552572,0.328108722
78,78,0.330304636,0.326624789,0.32577469
79,79,0.326015021,0.329581045,NA
80,80,0.325133003,0.328687615,NA
81,81,0.327558175,0.330552787,NA
82,82,0.326798893,0.32518915,NA
83,83,0.325612248,0.328232808,0.323863012
84,84,0.327873899,0.327772346,0.325450193
85,85,0.331796113,0.330048841,NA
86,86,0.335083572,0.329235848,0.324533512
87,87,0.321790778,0.328516844,0.32469178
88,88,0.323757679,0.327725884,0.324306515
89,89,0.325055403,0.326902988,0.327805089
90,90,0.326190442,0.330901675,0.33079556
91,91,0.325851187,0.330975399,0.328817535
92,92,0.33049057,0.331647553,0.32532426
93,93,0.326830885,0.330873791,0.326484263
94,94,0.323899457,0.32974659,0.326450468
95,95,0.329081853,0.328083782,0.326426287
96,96,0.326204885,0.329941246,0.326879215
97,97,0.332203122,0.330778383,0.32585353
98,98,0.32914329,0.328103381,0.328412331
99,99,0.333752499,0.329870335,0.329581422
100,100,0.330441403,0.332001353,0.331259329
101,101,0.327754267,0.330605007,0.330784218
102,102,0.330958864,0.331736495,0.329417644
103,103,0.329223017,0.330051896,0.32770802
104,104,0.327313224,0.326281506,0.331186506
105,105,0.336436849,0.325019146,0.329258634
106,106,0.326923275,0.330719279,0.331695045
107,107,0.3326338,0.329888691,0.334458885
108,108,0.337954666,0.330246391,0.334149859
109,109,0.339185236,0.330329292,NA
110,110,0.339137187,0.330869898,NA
111,111,0.340701255,0.331567927,NA
112,112,0.342958347,0.327386682,0.336981958
113,113,0.344879301,0.329986174,0.338138372
114,114,0.344821509,0.330872706,NA
115,115,0.345872006,0.329726644,0.338782237
116,116,0.344474725,NA,0.343813335
117,117,0.347463459,0.332259035,0.329346313
118,118,0.349644231,0.330702646,0.335239753
119,119,0.35204602,0.328704914,0.346939365
120,120,0.355578417,0.329560983,0.343475312
121,121,0.352085569,0.32897727,0.344429963
122,122,0.357095797,0.330139252,0.355076588
123,123,0.366929354,0.331958405,0.361435512
124,124,0.372254482,0.331327714,0.35574526
125,125,0.383460485,0.331468052,0.329482336
126,126,0.388798709,0.332494995,0.339650629
127,127,0.403872846,0.330968711,0.35146884
128,128,0.416644034,0.332455251,0.341518719
129,129,0.424331981,0.329528677,0.34535115
130,130,0.437310983,0.330525789,0.343532464
131,131,0.448111415,0.331553876,0.101771269
132,132,0.451235114,0.331585036,0.354861163
133,133,0.46722188,0.330346591,0.353813452
134,134,0.464856577,0.330996382,0.353445849
135,135,0.454758344,0.32861817,0.350751475
136,136,0.453882907,0.327716471,0.346799
137,137,0.449811064,0.329977027,0.344839934
138,138,0.441171952,0.330915211,0.347298764
139,139,0.435106842,0.330677372,0.347647951
140,140,0.466326666,0.331837236,0.345377887
141,141,0.420937504,0.330100083,0.344494052
142,142,0.461568106,0.330983115,0.34536627
143,143,0.457668741,0.329978667,0.349564445
144,144,0.459109881,0.330712723,0.348773774
145,145,0.453756473,0.33103633,0.35308992
146,146,0.436897618,0.331464355,NA
147,147,0.450397218,0.329578742,0.347952492
148,148,0.425053472,0.331266377,0.344079618
149,149,0.41906798,0.330606814,0.345959972
150,150,0.435315119,0.32957682,NA
151,151,0.420598892,0.331136064,NA
152,152,0.425238095,0.329420982,NA
153,153,0.420987474,0.330576134,NA
154,154,0.414630885,0.329799797,NA
155,155,0.422424749,0.331520319,0.344309688
156,156,0.41392023,0.330120156,0.344918138
157,157,NA,0.330003045,0.346432487
158,158,0.435751017,0.330965189,0.342542399
159,159,0.411054453,0.329993357,0.335765362
160,160,0.41715654,0.329128218,NA
161,161,0.432805994,0.33041325,NA
162,162,0.430577104,0.330335475,NA
163,163,0.39497899,0.330007157,0.339370299
164,164,0.429974736,0.330436815,0.337465661
165,165,0.408385639,0.329702603,0.34838032
166,166,NA,0.330289902,0.344917125
167,167,0.402529531,0.331926378,0.340231272
168,168,0.429821541,0.330107277,0.331080218
169,169,0.410151828,0.330339858,0.333589895
170,170,0.438228743,0.330714074,0.34574394
171,171,0.408431921,0.331013524,0.341779513
172,172,0.416782095,0.332470089,0.331954783
173,173,0.417272975,0.330402329,0.342230152
174,174,0.426160777,0.331003068,0.339719542
175,175,0.430292515,0.330139331,0.343573673
176,176,0.423467898,0.329776577,0.342792675
177,177,0.433867402,0.333256336,0.337654395
178,178,0.408820932,0.32990863,0.339343806
179,179,0.43325607,0.330512424,0.343185142
180,180,0.414902764,0.331698965,0.347520615
181,181,0.402639167,0.330047011,0.3412901
182,182,0.402452096,0.330313728,NA
183,183,0.401977423,0.330368563,0.33906669
