,DOY,green relative Year2015.C29,green relative Year2014,green relative Year2013
1,1,0.335173645,0.331771749,0.330951189
2,2,0.334028658,0.332547395,0.331260615
3,3,0.331966943,0.329783474,0.3309164
4,4,0.331993126,0.332253242,0.332844328
5,5,0.333607918,0.331288442,0.333933524
6,6,0.336518094,0.330150204,0.330702814
7,7,0.335646439,NA,0.333263332
8,8,0.33356388,0.334791042,0.331512254
9,9,0.333392555,0.332232204,0.329853992
10,10,0.334620468,0.331013189,0.331217991
11,11,0.333331735,NA,0.329776643
12,12,0.332245695,NA,0.331030834
13,13,0.335315376,NA,0.332459381
14,14,0.334599689,NA,0.334527933
15,15,0.333982488,NA,0.333151446
16,16,0.333914701,NA,0.332438149
17,17,0.3314293,NA,0.33292969
18,18,0.334329075,NA,0.33153732
19,19,0.332898596,NA,0.332718531
20,20,0.331526392,NA,NA
21,21,0.333456773,0.332818356,NA
22,22,0.333476087,0.331080012,0.331713477
23,23,0.332345185,0.331560481,0.333748999
24,24,0.332264877,0.332416771,0.329663966
25,25,0.334989873,0.331426569,0.330222345
26,26,0.334339712,0.328789131,0.330059204
27,27,0.332646467,0.330821955,0.331148756
28,28,0.330019805,0.330719927,0.330408839
29,29,0.331848568,0.333204218,0.329796007
30,30,NA,0.329813312,0.333002432
31,31,0.331381311,NA,0.332264156
32,32,NA,0.329684446,0.332221966
33,33,0.333076956,0.33184572,0.33107478
34,34,0.330967745,0.330925525,0.331228485
35,35,0.332262081,0.328992489,0.329649565
36,36,0.336054739,0.328790043,0.330646971
37,37,0.335070965,0.328706514,0.331277286
38,38,0.333594043,0.328641895,0.330776504
39,39,NA,0.330830663,0.330217207
40,40,0.333718723,0.329783589,0.330956976
41,41,0.332546161,0.332635163,0.330474098
42,42,0.333028207,0.333104638,0.332136105
43,43,0.333703121,0.331410441,0.332455703
44,44,0.33392338,0.331897792,0.328308709
45,45,0.33262043,0.331975064,0.33175733
46,46,0.332076531,0.330955418,0.330838525
47,47,0.332024539,0.331051955,0.331432754
48,48,0.334601627,0.330964478,0.33074164
49,49,0.334634132,0.331587242,0.33229293
50,50,0.332948556,0.331001125,0.332034607
51,51,NA,0.33209063,0.329784318
52,52,NA,0.332480489,0.331414589
53,53,NA,0.332278703,0.332650834
54,54,NA,0.33113005,0.330902007
55,55,NA,0.331696763,0.331663622
56,56,NA,0.332719903,0.329863566
57,57,NA,0.332563132,0.330600683
58,58,NA,0.333448885,0.331771754
