,DOY,green relative Year2015.C62,green relative Year2014,green relative Year2017
1,1,0.316448386,0.322466594,0.329945704
2,2,0.315445386,0.312163343,0.329577819
3,3,0.311771732,0.323409861,0.330373907
4,4,0.317266098,0.324357217,0.331662132
5,5,0.315391763,0.320280497,0.330156258
6,6,0.316217565,0.327317879,0.327584469
7,7,0.314053971,NA,0.33846548
8,8,0.316920561,0.323912817,0.340888214
9,9,0.317392691,0.320114897,0.332362697
10,10,NA,0.316065923,0.329436262
11,11,0.3137032,0.310208705,0.328844304
12,12,0.323540793,NA,0.329881159
13,13,0.328023262,0.324395787,0.329683603
14,14,0.324624115,0.324302441,0.328784007
15,15,0.31734842,0.325120599,0.329651436
16,16,0.317000758,0.323590221,0.329979524
17,17,0.31603117,NA,0.330656035
18,18,0.312979598,NA,0.341897794
19,19,0.316458627,NA,0.330090555
20,20,0.317911589,NA,0.332568827
21,21,0.316940844,0.323685415,NA
22,22,0.314673834,NA,0.332845543
23,23,0.327954751,0.322296515,0.330501637
24,24,0.313638117,0.324693143,0.341580331
25,25,0.315621015,0.326358972,NA
26,26,0.321445714,0.325157446,0.340629647
27,27,0.317421031,NA,0.329775203
28,28,0.317670582,0.324161374,0.340932156
29,29,0.324597698,0.324108273,0.331172043
30,30,NA,0.325886443,0.34059626
31,31,0.317594139,0.325709224,0.330552576
32,32,0.316475845,0.325490127,0.331172438
33,33,NA,0.320797469,0.32672255
34,34,NA,0.322594172,0.329946854
35,35,0.316729872,0.319506806,0.338029517
36,36,0.31723719,0.322345754,0.340549807
37,37,0.316782717,0.321583374,0.341680996
38,38,0.319119725,0.321912385,0.329556249
39,39,0.317582409,0.318017318,0.330692415
40,40,0.327239188,0.320250865,0.328203946
41,41,0.324009301,0.326151632,0.33755069
42,42,0.317595877,0.323432284,0.330116513
43,43,0.317430727,0.326762498,0.331605023
44,44,0.317459948,0.324442745,0.337894537
45,45,0.32093764,0.325190632,0.331001638
46,46,NA,0.32341394,0.340455034
47,47,0.323282022,0.325598773,NA
48,48,0.322585197,0.323225138,0.341693965
49,49,0.322721198,0.32478851,0.332255782
50,50,0.317546035,0.323692345,0.330164501
51,51,0.320100802,0.318188844,0.331492517
52,52,0.322258051,0.324086344,0.32865284
53,53,NA,0.324881432,0.330347614
54,54,0.321746509,NA,0.338596714
55,55,0.322803122,NA,0.338612908
56,56,0.312784839,0.322996897,0.33360743
57,57,0.325548487,0.324660635,0.33973383
58,58,0.32286664,0.325701107,0.330558544
59,59,0.317689989,0.3240567,0.33007553
60,60,0.312667237,0.326127317,0.328746222
61,61,0.324348164,0.320159508,0.339502246
62,62,0.326039382,0.320274666,0.337034424
63,63,0.31923022,0.319386872,0.334493758
64,64,NA,0.322648299,0.334084763
65,65,0.310552541,0.321125808,0.330488986
66,66,0.317766213,0.321373107,0.328965461
67,67,0.318692365,NA,0.337028031
68,68,0.320333565,NA,0.33745129
69,69,0.314565043,0.324253624,0.33004319
70,70,NA,0.326417608,0.330788353
71,71,NA,0.320972359,0.339138307
72,72,0.325254911,0.322970461,0.330432718
73,73,0.326670532,0.324706375,0.329035061
74,74,0.316889883,0.323852646,0.334903536
75,75,0.317499454,0.32378228,0.3374679
76,76,0.318979841,0.316355189,0.327679223
77,77,0.31767561,0.32134292,0.337565241
78,78,0.328107478,0.324384964,0.330075883
79,79,0.316458893,0.323688098,0.331595363
80,80,0.31816701,0.324401875,0.332874981
81,81,0.322288287,0.321415431,0.329258
82,82,0.318693352,0.324636645,0.337276562
83,83,0.321664839,0.32220522,0.334455981
84,84,0.3213368,0.324851111,0.329690308
85,85,0.317862854,0.326833869,0.328619287
86,86,0.327130762,0.320372549,0.330513987
87,87,0.318843438,0.32084451,0.331422263
88,88,0.31777808,0.316075494,0.338920856
89,89,0.314780026,0.324412487,0.329253392
90,90,0.317798456,0.32465415,0.330079303
91,91,0.317884987,0.324605812,0.339593581
92,92,0.319481252,NA,0.337179271
93,93,0.314204365,0.322289246,0.330115651
94,94,0.317725309,0.327199912,0.337425651
95,95,0.315754167,0.323957446,0.328390968
96,96,0.318630354,0.323268467,0.32846297
97,97,0.312225555,0.323850791,0.331033414
