,DOY,green relative Year2015.C20,green relative Year2014,green relative Year2013
1,1,0.32387673,0.328370161,0.326552199
2,2,0.322603886,0.327580059,0.324673235
3,3,0.3372226,NA,0.346868798
4,4,0.326928595,0.324146736,0.319171095
5,5,0.321827307,0.328834639,0.32315083
6,6,0.323682322,0.319387206,0.335422236
7,7,NA,NA,0.319675234
8,8,0.321895033,NA,0.323098108
9,9,0.323602076,0.325626372,0.329438433
10,10,0.322292263,0.329406191,0.32528567
11,11,0.323201555,NA,0.330373401
12,12,0.326578272,0.323483284,NA
13,13,0.319700305,NA,NA
14,14,0.319889748,0.32542549,0.327665198
15,15,0.327960947,0.327323267,0.336998936
16,16,0.322606967,0.321543548,0.324304789
17,17,0.323824056,0.32999553,0.330691627
18,18,0.331084755,NA,0.316189179
19,19,0.32590291,NA,0.320793797
20,20,0.326178509,NA,0.322380173
21,21,0.325599031,0.330975536,0.32322465
22,22,0.324879189,NA,0.321746736
23,23,0.328873007,0.325942492,0.323211153
24,24,0.313497775,NA,0.324128057
25,25,NA,NA,0.333159583
26,26,0.325352178,NA,0.323245758
27,27,0.322597782,NA,0.3241179
28,28,0.320003124,NA,0.324578603
29,29,0.325897772,0.322288086,0.326169477
30,30,NA,0.324199344,0.341559804
31,31,0.321763151,NA,0.323839081
32,32,0.327104839,0.325854963,0.321145233
33,33,0.327472799,0.33019308,0.329274933
34,34,0.320621717,0.325900597,0.324962334
35,35,0.324774349,0.328283013,0.320734892
36,36,0.319332732,0.321806371,0.331996278
37,37,0.323723887,0.325238371,0.322339491
38,38,0.324107028,0.324840999,0.324331726
39,39,0.325146031,0.327293867,0.325640829
40,40,0.326333098,0.328540371,0.321169466
41,41,0.31935502,0.32436727,0.324240729
42,42,0.323168569,0.323622753,0.327515207
43,43,0.329773934,0.326711233,0.31820005
44,44,0.32263084,0.321886241,0.326679025
45,45,0.321551665,0.328720223,0.320673123
46,46,0.321820956,0.326150669,0.322152557
47,47,0.321186485,0.323649233,0.330664239
48,48,NA,0.326095278,0.320707803
49,49,0.319571231,0.322970756,0.325229339
50,50,0.316698341,0.323392763,0.325908716
51,51,0.32056152,0.3301932,0.323799169
52,52,0.324778205,0.322525287,0.323121397
53,53,0.321352566,0.323023693,0.319383706
54,54,0.324317174,NA,0.32014227
55,55,0.319224567,NA,0.320410931
56,56,0.321691559,0.324576961,0.319052044
57,57,0.320649614,0.326725986,0.328455923
58,58,0.318923052,0.322264348,0.328095653
59,59,0.325301971,0.323964216,0.317448647
60,60,0.327059694,0.327458763,0.331042241
61,61,0.324288655,0.330384466,0.321947576
