,DOY,green relative Year2015.C98,green relative Year2014,green relative Year2013
1,1,0.3155125,0.313018241,0.316182633
2,2,0.315268224,0.312216834,0.317202274
3,3,0.316915243,0.317929016,0.316964217
4,4,0.31536639,0.317855037,0.316239778
5,5,0.315615736,0.311317906,0.30933654
6,6,0.314809444,0.313785573,0.311158529
7,7,0.313559339,NA,0.309847959
8,8,0.315293291,0.31323936,0.316790433
9,9,0.317393831,0.314538643,0.317818724
10,10,0.310213701,0.316514562,0.315131509
11,11,0.315250885,NA,0.314368751
12,12,0.31444889,NA,0.315503107
13,13,0.313662858,NA,0.316142985
14,14,0.312520932,NA,0.317858417
15,15,0.314168137,NA,0.31735756
16,16,0.309513533,NA,0.318527752
17,17,0.310011518,NA,0.316712525
18,18,0.311439888,NA,0.318488671
19,19,0.315959715,NA,0.316792994
20,20,0.312350387,NA,0.313912279
21,21,0.311288599,0.31014037,0.315652461
22,22,0.311975853,0.313437251,0.311002764
23,23,0.310995483,NA,0.312611638
24,24,0.311986565,NA,0.320622343
25,25,0.314056403,NA,0.314393167
26,26,0.31547846,NA,0.312927665
27,27,NA,NA,0.313057609
28,28,NA,NA,0.315300156
29,29,0.314483236,0.316990544,0.314461991
30,30,NA,0.319176019,0.316610204
31,31,0.314240692,0.311804285,0.315844841
32,32,0.316285499,0.317705027,0.316504033
33,33,0.314439761,0.31949565,0.315208019
34,34,0.313204089,0.318868221,0.317526349
35,35,0.316491455,0.319672783,0.313505526
36,36,0.314678204,0.314653446,0.314605373
37,37,0.316501188,0.31708801,0.31797672
38,38,0.316065326,0.312342398,0.314071705
39,39,0.312733641,0.315324521,0.316565382
40,40,0.315347526,0.317566931,0.316288429
41,41,0.315610616,0.316631017,0.313971346
42,42,0.315548614,0.317471383,0.314110165
43,43,0.315376549,0.315383414,0.314340855
44,44,0.315438532,0.312706238,0.31719932
45,45,0.308512283,0.312626782,0.314238594
46,46,0.314417211,0.313058935,0.311047497
47,47,0.314432796,0.310865576,0.314561323
48,48,0.31506295,0.307988534,0.311371957
49,49,0.313016416,0.309520532,0.314261324
50,50,0.315763987,0.313707492,0.310551037
51,51,0.316512459,0.309772367,0.308784449
52,52,0.316561295,0.313911158,0.31097486
53,53,0.314997032,0.312323613,0.309958134
54,54,0.313625076,0.310503321,0.311499386
55,55,0.310872415,0.310333177,0.312289446
56,56,0.310989126,0.31404685,0.303266557
57,57,0.309562474,0.313120492,0.313844287
58,58,0.314221941,0.310568514,0.309257547
59,59,0.311240151,0.312565472,0.309241941
60,60,0.313021455,0.308585594,0.310070902
61,61,0.314585998,0.30651995,0.311368296
62,62,0.314624433,0.311444515,0.312692381
63,63,0.31512532,0.310313871,0.312422293
64,64,0.312524456,0.301204956,0.310085903
65,65,0.310849714,0.310081833,0.312710833
66,66,0.312823132,0.306287817,0.310147487
67,67,0.310719083,0.310740917,0.312024681
68,68,0.309942585,0.314253045,0.305535747
69,69,0.313548586,0.310980638,0.305740939
70,70,0.316004429,0.313778627,0.302784525
71,71,0.312679286,0.31900871,0.307116835
72,72,0.31378863,0.316459148,0.303441209
73,73,0.312323888,0.315831316,0.302653903
74,74,0.314266113,0.309018172,0.301325036
75,75,0.310934157,0.323281781,0.301480451
76,76,0.309551314,0.322162792,0.300819984
77,77,0.313983426,0.316796618,0.303250202
78,78,0.314321642,0.319783037,0.309446822
79,79,0.312188486,0.318454386,0.30855979
80,80,0.310566521,0.31486918,0.309020157
81,81,0.308855008,0.315520957,0.309094246
82,82,0.311288635,0.314571558,0.303481657
83,83,0.313834689,0.313321361,0.30442114
84,84,0.312237966,0.312500053,0.306077331
85,85,0.315438623,0.312579565,0.30213984
86,86,0.320975462,0.312631371,0.3073788
87,87,0.324620044,0.318157807,0.303736734
88,88,0.317187874,0.317369021,0.304620486
89,89,0.31971538,0.320600174,0.306385277
90,90,0.322734766,0.320769897,0.304576486
91,91,0.320420136,0.319208418,0.302570301
92,92,0.321963953,0.320116257,0.304334201
