,DOY,green relative Year2015.C93,green relative Year2014,green relative Year2013
1,1,0.337122424,0.333863927,0.335269709
2,2,0.346411262,0.333002715,0.33507848
3,3,0.344411408,0.334137275,0.330249584
4,4,0.342391391,0.33513088,0.335315497
5,5,0.341978601,0.329746651,0.329824229
6,6,0.33570577,0.330011968,0.329844984
7,7,0.333877401,NA,0.33147922
8,8,0.336055051,0.336028393,0.331865811
9,9,0.330608258,0.331671201,0.33513753
10,10,0.335633636,0.331174505,0.330128076
11,11,0.332270715,NA,0.332381226
12,12,0.338791426,0.330353957,0.330742135
13,13,0.338168518,NA,0.331660725
14,14,0.333028737,0.337686922,0.331402365
15,15,0.336785504,0.33383838,0.333077651
16,16,0.334477236,0.330127649,0.338656935
17,17,0.334952125,0.337778324,NA
18,18,0.338509929,NA,NA
19,19,0.343016606,NA,0.331764785
20,20,0.339930769,NA,0.330793029
21,21,0.33463078,0.337173906,0.334032186
22,22,0.337054512,0.333686653,0.330698259
23,23,0.335509473,0.33411736,0.334861322
24,24,0.335258893,NA,0.333876858
25,25,0.335737146,NA,0.333813822
26,26,0.335750383,NA,0.332876436
27,27,0.337304142,NA,0.331763614
28,28,0.336388717,NA,0.333045903
29,29,0.333301694,0.337474141,0.330694943
30,30,NA,0.332642994,NA
31,31,0.335403818,0.338139167,NA
32,32,0.333849843,0.336906187,NA
33,33,0.333226036,0.334157787,NA
34,34,0.334889989,0.333974465,NA
35,35,0.335671067,0.336771675,NA
36,36,0.334136052,0.335765309,NA
37,37,0.331505801,0.333073841,NA
38,38,0.336329824,0.336332739,NA
39,39,0.335236854,0.332686731,NA
40,40,0.332717773,0.335350341,NA
41,41,0.332972978,0.335541403,NA
42,42,0.335502403,0.33526309,NA
43,43,0.331693067,0.33482297,NA
44,44,0.336660868,0.334499945,0.332195566
45,45,0.335294769,0.33720629,0.32924685
46,46,0.335375023,0.333717666,0.331821904
47,47,0.335800421,0.337047047,0.329207997
48,48,0.33407328,0.334835697,0.333497693
49,49,0.336724657,0.338602255,0.332843256
50,50,0.334077136,0.337703157,0.332054701
51,51,0.335168815,0.336033872,0.330980313
52,52,0.334224085,0.331330022,0.335866758
53,53,0.335872159,0.335623243,0.333175827
54,54,0.335070949,0.337373224,0.332309001
55,55,0.334562453,0.333243876,0.330511098
56,56,0.335326058,0.33617594,0.329402964
57,57,0.334501036,0.336720208,0.331970487
58,58,0.335725598,0.334846411,0.330326905
59,59,0.336659724,0.334500007,0.331321412
60,60,0.336920106,0.336492788,0.32736251
61,61,0.335519513,0.335831124,0.32888175
62,62,0.335869805,0.336013134,0.332942574
63,63,0.334245104,0.33453486,0.333044958
64,64,0.335505856,0.332846086,0.335918645
65,65,0.336276173,0.33679068,0.332716234
66,66,0.335279588,0.334928318,0.33327413
