,DOY,green relative Year2015.C81,green relative Year2014,green relative Year2017
1,1,0.316941741,NA,0.318930119
2,2,0.318253629,NA,0.317599885
3,3,0.309639244,NA,0.317992264
4,4,0.314006851,NA,0.318738661
5,5,NA,NA,0.31455729
6,6,0.316654799,NA,0.315545252
7,7,NA,NA,0.315274232
8,8,0.311744465,NA,0.315915406
9,9,0.316544657,NA,0.317214949
10,10,0.315083062,NA,0.315767401
11,11,0.314425983,NA,0.318368406
12,12,0.314286188,NA,0.317228002
13,13,NA,NA,0.315702624
14,14,0.315248948,NA,0.31617272
15,15,0.31683161,NA,0.31718034
16,16,0.316595863,NA,0.319648015
17,17,0.316026698,NA,0.316375653
18,18,NA,NA,0.31606504
19,19,0.312989976,NA,0.315870487
20,20,NA,NA,0.316918474
21,21,0.313102649,NA,0.317788965
22,22,NA,NA,0.315456915
23,23,0.316566716,NA,0.318981507
24,24,0.312866046,NA,0.31170054
25,25,0.312447433,NA,NA
26,26,NA,NA,0.315071819
27,27,0.317887622,NA,NA
28,28,NA,NA,0.316529166
29,29,0.31719259,NA,0.314632385
30,30,NA,NA,0.314454844
31,31,0.311700091,NA,0.308827512
32,32,0.312048578,NA,0.315800029
33,33,0.317119574,NA,0.313215403
34,34,0.314131809,NA,0.31278547
35,35,0.313790448,NA,0.311595479
36,36,0.315006674,NA,0.312981959
37,37,0.31574488,NA,0.312609296
38,38,NA,NA,0.313901042
39,39,NA,NA,0.311916102
40,40,0.307977958,NA,0.318667102
41,41,0.318174206,NA,0.315010147
42,42,0.314588193,NA,0.30551485
43,43,0.314681405,NA,0.315200639
44,44,0.316429999,NA,0.315686657
45,45,NA,NA,0.314871898
46,46,0.31511092,NA,0.314323929
47,47,0.313147062,NA,NA
48,48,0.31554976,NA,NA
49,49,0.31321271,NA,NA
50,52,0.314159854,NA,NA
51,53,0.313639638,NA,NA
52,55,0.31291166,NA,NA
53,56,0.3109627,NA,0.317685822
54,57,0.312860858,NA,0.315721732
55,58,0.312531309,NA,NA
56,59,0.31329091,NA,0.312321569
57,60,0.313280721,NA,0.315167824
58,61,0.314885265,NA,0.314928885
59,62,0.314543881,NA,0.316367363
60,63,0.316131016,NA,0.318570295
61,64,NA,NA,0.31900926
62,65,NA,NA,0.318191028
63,66,NA,NA,0.317214349
64,67,0.312899738,NA,0.31784981
65,68,0.304970035,NA,0.319245991
66,69,0.313869618,NA,0.317867057
67,70,NA,NA,0.320376579
68,71,0.314288431,NA,0.320158385
69,72,0.314071748,NA,0.319514368
70,73,0.313850906,NA,0.317621218
71,74,0.314400284,NA,0.316664894
72,75,0.315019738,NA,0.319094294
73,76,0.314529657,NA,0.318286109
74,77,0.31401513,NA,0.319062508
75,78,0.314165723,NA,0.318219867
76,79,NA,NA,0.318852834
77,80,0.313544953,NA,0.320298134
78,81,NA,NA,0.320213375
79,82,0.313746953,NA,0.321707416
80,83,0.313453613,NA,0.321545459
81,84,0.313216363,NA,0.31857518
82,85,NA,NA,0.321369446
83,86,NA,NA,0.319583604
84,87,0.312797904,NA,0.321302091
85,88,0.31312616,NA,0.322305152
86,89,0.314041515,NA,0.32328005
87,90,0.313945658,NA,0.323315191
88,91,0.313287353,NA,0.322849386
89,92,0.314336799,NA,0.321000971
90,93,NA,NA,0.323677979
91,94,0.313283552,NA,0.323370254
92,95,0.313023865,NA,0.321710521
93,96,0.30637445,NA,0.323840731
94,97,0.307841197,NA,0.323905936
95,98,0.308472554,NA,0.324328238
96,99,0.31126731,NA,0.325867998
97,100,0.3115913,NA,0.322577325
98,101,0.313965058,NA,0.327069064
99,102,0.314833724,NA,NA
100,104,0.314008589,NA,0.327984778
101,105,0.315223371,NA,0.32755947
102,106,NA,NA,0.331829879
103,107,NA,NA,0.332332885
104,108,NA,NA,0.334599368
105,109,0.317072343,NA,0.334960865
106,110,0.314176024,NA,0.335868533
107,111,NA,NA,0.337122679
108,112,0.313953381,NA,0.328534493
109,113,0.316635567,NA,0.337212192
110,114,0.313909177,NA,0.337361655
111,115,0.316231563,NA,0.337727932
112,116,0.315683931,NA,0.336396164
113,117,0.31481982,NA,0.337561637
114,118,NA,NA,0.33688727
115,119,0.314917795,NA,0.335418993
116,120,NA,NA,0.334865221
117,121,NA,NA,0.33591383
118,122,0.313885191,NA,0.336720323
119,123,0.315848814,NA,0.338397886
120,124,NA,NA,0.338377493
121,125,0.315659899,NA,0.339581359
122,126,NA,NA,0.341298366
123,127,NA,NA,0.342842806
124,128,NA,NA,0.341306308
125,129,NA,NA,0.342809308
126,130,NA,NA,0.345696736
127,131,NA,NA,0.345563354
128,132,NA,NA,0.346290331
129,133,0.315784793,NA,0.348084667
130,134,NA,NA,0.345583384
131,135,NA,NA,0.345678195
132,136,NA,NA,0.348509359
133,137,NA,NA,0.349121169
134,138,0.312541038,NA,0.347427721
135,139,NA,NA,0.349057686
136,140,0.314640291,NA,0.347104292
137,141,NA,NA,0.34953136
138,142,NA,NA,0.351268238
139,143,0.315112448,NA,0.346206697
140,144,NA,NA,0.34904609
141,145,0.309198761,NA,0.340069322
142,146,NA,NA,0.340206812
143,147,NA,NA,0.342820196
144,148,0.314077881,NA,0.340344531
145,149,NA,NA,0.338678536
146,150,NA,NA,0.341109318
147,151,NA,NA,0.34039123
148,152,NA,NA,0.340911658
149,153,0.316858673,NA,0.340883596
150,154,0.316600383,NA,0.340388005
151,155,NA,NA,0.340932531
152,156,0.316645761,NA,NA
153,158,0.312381247,NA,NA
154,162,0.355155056,NA,NA
155,163,0.35367396,NA,NA
156,166,0.357159989,NA,NA
157,171,NA,0.340515248,NA
158,172,NA,0.343692074,NA
159,173,NA,0.336934702,NA
160,174,NA,0.339184624,NA
161,175,NA,0.336702017,NA
162,176,0.357125014,0.337590491,NA
163,177,0.361557016,0.342419177,NA
164,178,NA,0.342393477,NA
165,179,0.3583198,0.342246436,NA
166,180,0.360240179,0.34606241,NA
167,181,0.360214448,0.341884092,NA
168,182,0.362842791,0.3360968,NA
169,183,0.356704818,0.339062448,NA
170,184,0.363124819,0.341086296,NA
171,185,NA,0.338882442,NA
172,186,0.36011675,0.343368042,NA
173,187,NA,0.337366811,NA
174,188,NA,0.342233316,NA
175,189,NA,0.333535156,NA
176,190,0.360604925,0.334814532,NA
177,191,0.359673499,0.340980429,NA
178,192,0.361700233,0.334998331,NA
179,193,0.360318865,NA,NA
180,194,0.360271671,0.334307844,NA
181,195,0.360806605,0.331741096,NA
182,196,0.35809966,0.332881607,NA
183,197,0.360840443,0.333516323,NA
184,198,0.358511141,0.329777946,NA
185,199,0.358615388,0.332613463,NA
186,200,0.359584413,0.334781747,NA
187,201,0.360228467,0.331670891,NA
188,202,0.360379565,0.326423992,NA
189,203,0.353043693,0.327825862,NA
190,204,0.35346741,0.329564254,NA
191,205,0.352632191,0.329367916,NA
192,206,0.353128676,0.326876195,NA
193,207,0.355707123,NA,NA
194,208,0.355653341,0.325776727,NA
195,209,0.350527643,0.326525745,NA
196,210,0.351549325,0.325110529,NA
197,211,0.349171009,0.326614486,NA
198,212,0.352754779,0.328201174,NA
199,213,0.346214324,0.325997871,NA
200,214,0.351145909,0.325527219,NA
201,215,0.352292265,0.324742754,NA
202,216,0.351198893,0.331755281,NA
203,217,0.354164501,NA,NA
204,218,0.353473331,0.330976618,NA
205,219,0.354238577,0.333871717,NA
206,220,0.3551504,NA,NA
207,221,0.352859146,0.329711911,NA
208,222,0.355455801,0.327376866,NA
209,223,0.355214381,0.329115798,NA
210,226,NA,0.332049973,NA
211,227,NA,0.331540776,NA
212,229,NA,0.329888026,NA
213,230,NA,0.334419917,NA
214,231,NA,0.334321258,NA
215,232,NA,0.329554396,NA
216,234,NA,0.328508223,NA
217,235,NA,0.328544535,NA
218,236,NA,0.330636923,NA
219,238,NA,0.328845995,NA
220,239,NA,0.328156681,NA
221,243,NA,0.339308648,NA
222,244,0.345539988,0.339080051,NA
223,245,0.342015668,0.339147092,NA
224,246,0.346002075,0.335836227,NA
225,247,0.344520964,0.329920315,NA
226,248,0.338406568,NA,NA
227,249,0.338776714,NA,NA
228,250,0.342277265,0.335128706,NA
229,251,0.34382245,NA,NA
230,252,0.343857167,NA,NA
231,253,0.34195913,0.331975875,NA
232,254,0.340316884,NA,NA
233,255,0.344261959,NA,NA
234,258,NA,0.319699635,NA
235,260,NA,0.321631168,NA
236,262,NA,0.315758256,NA
237,264,NA,0.319168219,NA
238,265,NA,0.318476104,NA
239,269,NA,0.318676078,NA
240,273,NA,0.319328519,NA
241,274,0.337675015,0.320172332,NA
242,275,0.338497293,0.317289909,NA
243,276,0.338908879,0.317644987,NA
244,277,0.341798125,0.31999747,NA
245,278,0.340859369,NA,NA
246,279,0.339512732,0.316379912,NA
247,280,0.338635139,0.317759366,NA
248,281,NA,0.313780266,NA
249,282,NA,0.317384818,NA
250,283,NA,0.313876587,NA
251,284,NA,0.313944697,NA
252,286,NA,0.312564535,NA
253,288,NA,0.308293987,NA
254,289,NA,0.314205194,NA
255,290,NA,0.314221231,NA
256,296,NA,0.307649127,NA
257,298,NA,0.304820175,NA
258,301,NA,0.309930716,NA
259,303,NA,0.309714554,NA
260,304,0.327077053,NA,NA
261,305,0.326205412,0.311783408,NA
262,306,0.326026208,0.311014405,NA
263,307,0.324840531,NA,NA
264,308,0.322069895,0.30806497,NA
265,309,0.328879708,0.311865386,NA
266,310,0.323224639,NA,NA
267,311,0.323964717,0.312989085,NA
268,312,NA,0.310968537,NA
269,313,NA,0.313221939,NA
270,316,NA,0.312034975,NA
271,317,NA,0.311609445,NA
272,319,NA,0.307461484,NA
273,320,NA,0.313364649,NA
274,324,NA,0.308869208,NA
275,326,NA,0.311349506,NA
276,327,NA,0.311626502,NA
277,330,NA,0.309389813,NA
278,332,NA,0.311814818,NA
279,333,NA,0.311893715,NA
280,334,NA,0.312581684,NA
281,335,0.320975465,0.314349213,NA
282,336,0.316617871,0.310892325,NA
283,337,0.316554301,0.312517548,NA
284,338,0.314199752,0.312923414,NA
285,339,0.32247333,0.3127998,NA
286,340,0.318542814,NA,NA
287,341,0.319135465,0.313058382,NA
288,342,0.323411691,0.312345759,NA
289,343,0.318484266,NA,NA
290,344,0.318252152,0.311915029,NA
291,345,0.318639282,NA,NA
292,346,0.323868087,0.319823596,NA
293,347,0.32375675,NA,NA
294,348,0.323126392,0.309650038,NA
