,DOY,green relative Year2015.C13,green relative Year2014,green relative Year2013
1,1,0.323900504,NA,NA
2,2,0.320221543,NA,NA
3,3,0.316784831,NA,NA
4,4,0.324912273,NA,NA
5,5,0.319836997,NA,NA
6,6,0.311974026,NA,NA
7,7,0.31590488,NA,NA
8,8,0.319178514,NA,NA
9,10,0.323246286,NA,NA
10,11,0.32422673,NA,NA
11,12,0.317635659,NA,NA
12,13,0.319036132,NA,NA
13,14,0.31239394,NA,NA
14,15,0.311992231,NA,NA
15,16,0.322918372,0.326907503,NA
16,17,0.317879826,0.323095849,NA
17,18,0.328374972,NA,NA
18,19,0.335507736,NA,NA
19,20,0.320310931,NA,NA
20,21,0.310230994,NA,NA
21,22,0.31522652,0.326171395,NA
22,23,0.318851204,0.316497603,NA
23,24,0.323028723,NA,NA
24,25,0.323415805,NA,NA
25,26,0.322906438,NA,NA
26,27,0.320707425,NA,NA
27,28,0.321344683,NA,NA
28,29,0.326067876,0.313371168,NA
29,30,NA,0.314797485,NA
30,31,0.327470554,0.323796073,NA
31,32,0.317479479,0.322569247,NA
32,33,0.313649724,0.321171084,NA
33,34,0.313569138,0.31577122,NA
34,35,0.319085203,0.316563275,NA
35,36,0.307776134,0.318782945,NA
36,37,0.320539855,0.324764434,NA
37,38,0.322065247,0.315932978,NA
38,39,0.326952644,0.321407744,NA
39,40,0.317435833,0.32349675,NA
40,41,0.312607215,0.320985188,NA
41,42,0.320045233,0.320801068,NA
42,43,0.315624958,0.319349958,NA
43,44,0.323120845,0.318002508,NA
44,45,0.312828052,0.320846453,NA
45,46,0.310299784,0.31402743,NA
46,47,0.313847944,0.318761658,NA
47,48,0.314094252,0.318466118,NA
48,49,0.31133371,0.315292055,NA
49,50,0.31027432,0.316014041,NA
50,51,0.318799326,0.322471086,NA
51,52,0.320688329,0.322607167,NA
52,53,0.315426692,0.319022898,NA
53,54,0.322638191,0.315378823,NA
54,55,0.325163648,0.325477027,NA
55,56,0.311975469,0.324687599,NA
56,57,0.312516595,0.32395779,NA
57,58,0.323515782,0.319952191,NA
58,59,0.312659963,0.321538621,NA
59,60,0.320469639,0.329468741,NA
60,61,0.312999839,0.32777675,NA
61,62,0.304384751,0.324925394,NA
62,63,0.317267949,0.32758391,NA
63,64,0.319829365,0.32798134,NA
64,65,0.310475977,0.31935326,NA
65,66,0.314477075,0.323965152,NA
66,67,0.31219952,0.326122806,NA
67,68,0.321669105,0.319528086,NA
68,69,0.327082614,0.316720608,NA
