,DOY,green relative Year2015.C17,green relative Year2014,green relative Year2013
1,1,0.334531628,0.337077541,0.341395621
2,2,0.336404352,0.338106542,0.341387567
3,3,0.340958834,0.340085111,0.341457516
4,4,0.339408205,0.341287887,0.342504137
5,5,0.336810592,0.341102519,0.341642909
6,6,0.341023025,0.33934269,0.341560403
7,7,0.341124863,NA,0.340801601
8,8,0.339207806,0.337904042,0.341588818
9,9,0.341544749,0.337077273,0.341614658
10,10,0.337937236,0.340355726,0.341998541
11,11,0.340226703,0.340981187,0.342849533
12,12,0.340844173,NA,0.34224465
13,13,0.33950601,0.338432279,0.343378404
14,14,0.340576361,0.340399445,0.342822301
15,15,0.338298925,NA,0.342401099
16,16,0.341205527,0.340347058,0.341706059
17,17,0.335739334,NA,0.342341904
18,18,0.340430597,NA,0.339091788
19,19,0.338396233,NA,0.340891797
20,20,0.339784353,NA,0.339306405
21,21,0.341740395,0.340789053,0.340839965
22,22,0.341244795,0.340045848,0.339029994
23,23,0.34099718,0.341299268,0.33994426
24,24,0.340909398,0.340666394,0.340041841
25,25,0.341895552,0.341268329,0.338432518
26,26,0.341722725,0.341273464,0.340224193
27,27,0.341866617,0.344911388,0.341321862
28,28,0.340021573,0.341536267,0.340951146
29,29,0.341259585,0.339717033,0.340438653
30,30,NA,0.33959017,0.343751061
31,31,0.339159925,NA,0.343711057
32,32,0.342004611,0.342740002,0.343404306
33,33,0.341705834,0.342493788,0.341490492
34,34,0.338695237,0.341094837,0.340028981
35,35,0.342195759,0.342023185,0.340711568
36,36,0.339066968,0.340716189,0.340976734
37,37,0.342427833,0.340619601,0.341452435
38,38,0.343102951,0.340263265,0.341111107
39,39,0.34248722,0.341420876,0.342188319
40,40,0.342069175,0.341454732,0.3409859
41,41,0.341990251,0.341305538,0.340565756
42,42,0.340248141,0.340451226,0.34134418
43,43,0.340415265,0.34026727,0.339802219
44,44,0.34015551,0.341755339,0.341966908
45,45,0.342209184,0.340347663,0.341438003
46,46,0.339248464,0.340978324,0.339094059
47,47,0.340734421,0.341841138,0.341307232
48,48,0.339077324,0.340579695,0.3404196
49,49,0.341174554,NA,0.341240487
50,50,0.340796082,NA,0.340414304
51,51,0.339542838,NA,0.341407102
52,52,0.341246635,NA,0.340902879
53,53,0.340673705,NA,0.341795639
54,54,0.34025951,NA,0.341934358
55,55,0.339776637,NA,0.338533242
56,56,0.341962198,NA,0.340946419
57,57,0.341560681,NA,0.339571855
58,58,0.340149714,NA,0.342103614
59,59,0.339406146,NA,0.341999056
60,60,0.34133017,NA,0.339278994
61,61,0.340900623,NA,0.33909359
62,62,0.341935619,NA,0.341339149
63,63,NA,NA,0.343983398
64,64,NA,NA,0.344667195
65,65,0.340183526,NA,0.342453879
66,66,0.34143487,NA,0.342097892
67,67,0.342127329,NA,0.34137499
68,68,0.33937458,NA,0.342862182
69,69,0.341682094,NA,0.342648352
70,70,0.340501527,NA,0.342215161
71,71,0.338793202,NA,0.343201147
72,72,0.338997022,NA,0.343784979
73,73,0.341250008,NA,0.342692644
74,74,0.34022229,NA,0.342626399
75,75,0.338981446,NA,0.341253388
76,76,0.338176738,NA,0.341384436
77,77,0.337082096,NA,0.339907267
78,78,0.33834774,NA,0.340364823
79,79,0.340923976,NA,0.341652546
80,80,0.341237718,NA,0.340113649
81,81,0.33652935,NA,0.341644353
82,82,0.338645691,NA,0.340983471
83,83,0.338749413,NA,0.340172624
84,84,0.339271141,NA,0.341658325
85,85,0.337504351,NA,0.341679014
86,86,0.337762851,NA,0.341816658
87,87,0.338693384,NA,0.342305886
88,88,0.338159603,NA,0.343175966
89,89,0.339287695,NA,0.344637145
90,90,0.340905391,NA,0.342413077
91,91,0.342106354,NA,0.343282358
92,92,0.33862805,NA,0.344043502
93,93,0.339522745,NA,0.345593722
94,94,0.339004376,NA,0.344430931
95,95,0.338928372,NA,0.343099738
96,96,0.339867176,NA,0.344810818
97,97,0.339132901,0.338478568,0.345112539
98,98,0.337787642,0.342620026,0.345381062
99,99,0.337853782,0.340176704,0.348255865
100,100,0.337137828,0.340084429,0.344364864
101,101,0.341674002,0.339577827,0.34458549
102,102,0.33866358,0.340649963,0.344713906
