,DOY,green relative Year2015.C32,green relative Year2014,green relative Year2013
1,1,0.332095159,0.327193159,0.326692299
2,2,0.333454071,0.329157091,0.329036512
3,3,0.334425712,0.329262137,0.328386786
4,4,0.328974039,0.3276052,0.327359824
5,5,0.331811582,0.329320772,0.328506178
6,6,0.330552541,0.33405958,0.3278316
7,7,0.329207687,NA,0.329478811
8,8,0.329168261,0.328996904,0.328458535
9,9,NA,0.327336545,0.327987343
10,10,0.332286498,0.329270932,0.331784086
11,11,0.330446966,NA,0.328464359
12,12,0.329942367,0.329402913,0.330573527
13,13,0.329122488,0.332837198,0.332772888
14,14,0.330047308,0.3301416,0.331403619
15,15,0.330323927,0.330864385,0.329972255
16,16,0.328320976,NA,0.328694901
17,17,0.331283716,0.329963856,0.327143588
18,18,0.329315389,NA,0.329004089
19,19,0.342273088,NA,0.328032349
20,20,0.329888751,NA,0.331435743
21,21,0.330864292,0.328943988,0.330849532
22,22,0.329199272,0.328254334,0.326712161
23,23,0.330138278,0.329423762,0.328075638
24,24,0.327953011,0.328014362,0.32862151
25,25,0.329945004,0.328837504,0.330112285
26,26,0.33100159,0.328682088,0.327714125
27,27,0.329941396,NA,0.32895061
28,28,0.329208198,NA,0.328669115
29,29,0.331420422,0.329078519,0.328927383
30,30,NA,0.329413682,0.332414031
31,31,0.328600708,NA,0.332687556
32,32,0.329116425,0.331322738,0.328822024
33,33,0.329067209,0.330755004,0.329263639
34,34,0.328891005,0.330762763,0.328776764
35,35,NA,0.33027525,0.33001218
36,36,0.32843757,0.33078221,0.329597284
37,37,0.329289806,0.3294781,0.328019809
38,38,0.329901356,0.329852039,0.331329206
39,39,0.330870207,0.329551377,0.32931559
40,40,0.32948916,0.329234716,0.328486095
41,41,0.329001538,0.328959234,0.329432413
42,42,0.329891256,0.328519748,0.329154124
43,43,0.329248135,0.328040822,0.329502293
44,44,0.327805059,0.330259021,0.329275631
45,45,0.329292356,0.328054748,0.329059074
46,46,0.328529436,0.329350305,0.330736855
47,47,0.327998751,0.327392222,0.329160472
48,48,0.329929451,0.327699227,0.329230302
49,49,0.329902825,0.328441594,0.327553358
50,50,0.328976303,0.329471889,0.33077936
51,51,0.327649774,0.329097889,0.327927378
52,52,0.328686918,0.332395124,0.329739495
53,53,0.330368149,0.33027236,NA
54,54,0.328772911,0.329272872,NA
55,55,0.328690423,0.328028498,NA
56,56,0.331636895,0.328235209,0.329190298
57,57,0.330623991,0.327314579,0.329404209
58,58,0.329212222,0.328341567,0.330574129
59,59,0.329123816,0.327336389,0.330750191
60,60,0.329894752,0.330527165,0.329012228
61,61,0.328121032,0.329767117,0.328478406
62,62,0.330852201,0.32747579,0.328433341
63,63,0.332191756,0.33009693,0.328936721
64,64,0.330453771,0.32785369,0.329565143
65,65,0.329223494,0.327417882,0.330479664
66,66,0.330976454,0.326951028,0.330295811
67,67,0.330988023,0.330506582,0.32893546
68,68,0.328457927,0.32757125,0.328787449
69,69,0.331150413,NA,0.330256914
70,70,0.330542668,0.330678315,0.331401669
71,71,0.32874995,0.330079976,0.330807576
72,72,0.331598537,0.328643017,0.330425852
