,DOY,green relative Year2015.C38,green relative Year2014,green relative Year2013
1,1,0.333018795,0.334837908,0.327109354
2,2,0.332960311,0.332631907,0.328099505
3,3,0.331170142,0.333925231,0.323620066
4,4,0.33285017,0.332441706,0.323662161
5,5,0.333418497,0.331810215,0.324266811
6,6,NA,0.335163003,0.328267331
7,7,0.334589152,NA,0.32821216
8,8,0.332916014,0.332233884,0.324093486
9,9,0.333946216,0.331890346,0.327193832
10,10,0.333703341,0.333668345,0.326271953
11,11,0.33345822,NA,0.32635044
12,12,NA,0.333787135,0.323891062
13,13,0.335036296,NA,0.322858084
14,14,0.333014839,0.334628217,0.324959764
15,15,0.3346185,0.33663625,0.329678744
16,16,0.332989801,0.335129501,0.325006682
17,17,NA,0.335283512,0.328398364
18,18,0.335795859,NA,0.326686927
19,19,0.334848304,NA,0.327626243
20,20,0.336336371,NA,0.327091615
21,21,0.334628064,0.33495125,0.326734474
22,22,0.335422998,0.333798306,0.327534881
23,23,0.3359672,0.333618859,0.329672748
24,24,0.334869557,NA,0.328677713
25,25,0.336347376,NA,0.329358973
26,26,0.334942731,NA,0.330333839
27,27,0.333449898,NA,0.330454952
28,28,0.333400018,NA,0.327701809
29,29,0.335441629,0.333314763,0.328902706
30,30,NA,0.33228657,0.329914796
31,31,0.336097902,0.332490682,0.328386636
32,32,0.334126633,0.331439494,0.331313462
33,33,0.335238528,0.331839633,0.326760064
34,34,0.333676994,0.332603506,0.330486678
35,35,0.332608653,0.332164904,0.330656969
36,36,0.335809096,0.332071147,0.329614012
37,37,0.338184632,NA,0.329918359
38,38,0.336566181,NA,0.329113217
39,39,0.338212978,0.33411271,0.32851952
40,40,0.335072556,0.332675445,0.329353793
41,41,0.336377877,0.334563253,0.326571333
42,42,0.336511825,0.333820868,0.326371213
43,43,0.33791004,0.333140247,0.328682859
44,44,0.337600003,0.334981833,0.326740429
45,45,0.338500077,0.333699973,0.325463409
46,46,0.337080121,0.333662944,0.330450214
47,47,0.335707945,0.33462009,0.324695941
48,48,0.335458912,0.336277097,0.33178925
49,49,0.336238708,0.332260315,0.324232301
50,50,0.337677438,0.3304602,0.329711613
51,51,0.337691836,0.332111011,0.329643657
52,52,0.33282491,0.332777803,0.330890297
53,53,0.33267944,0.331975711,0.328855915
54,54,0.333621839,0.332939601,0.328156117
55,55,0.335084563,0.338394569,0.328209521
56,56,0.334059702,0.335373736,0.32897298
57,57,0.337283991,0.33441123,0.329211508
58,58,0.332596223,0.335971391,0.329091556
59,59,0.332586171,0.332448245,0.328980881
60,60,0.334517474,0.332442152,0.326684013
61,61,0.336323035,0.333517604,0.331243596
62,62,0.332359774,0.333662751,0.330374755
63,63,0.332671868,0.335496775,0.328975333
64,64,0.33475638,0.3326654,0.329761417
65,65,0.336060557,0.334413782,0.33051338
66,66,0.336710207,0.336823279,0.330117016
67,67,0.337105109,0.3360663,0.330037617
68,68,0.337237432,0.337681596,0.33006981
69,69,0.33798047,0.337983644,0.32973198
70,70,0.33734059,0.332710684,0.330614931
71,71,0.338148028,0.335366248,0.331199379
72,72,0.339112188,0.335669888,0.3302192
73,73,0.336301245,0.336372269,0.331922277
74,74,0.337605022,NA,0.329461248
75,75,0.33986176,0.336302617,0.331271606
76,76,0.337077409,0.337354773,0.330400316
77,77,0.338667735,0.332791032,0.330790871
78,78,0.3396345,0.336523695,0.330597239
79,79,0.340249883,0.337588925,0.330615578
80,80,0.341375205,0.335759337,0.330939565
81,81,0.340470766,0.336162426,0.330830721
82,82,0.33853929,0.337017034,0.328849625
83,83,0.333856495,0.337440063,0.330046489
84,84,0.333983269,0.338204367,0.331046935
85,85,0.336443842,0.337923076,0.220329408
86,86,0.340374109,0.33410042,0.331429994
87,87,0.341711528,NA,0.332072106
88,88,0.340453668,0.337105198,0.331103262
89,89,0.341388443,NA,0.330724703
90,90,0.339521515,0.336668325,0.331700778
91,91,0.338938425,0.336962283,0.330466999
92,92,0.337750873,0.336705498,0.331473041
93,93,0.3392862,0.336428808,0.33143566
94,94,0.339241798,0.335272254,0.330998206
95,95,0.338871908,0.337630917,0.327824486
96,96,0.340367164,0.336643601,0.330920759
97,97,0.337987382,0.33726071,0.329713954
98,98,0.334143205,0.338317267,0.331463327
99,99,0.339195344,0.338407501,0.331667367
100,100,0.339146465,0.339065797,0.332475138
101,101,0.339452049,0.341027864,0.331122737
102,102,0.340249798,0.340362111,0.331088708
103,103,0.341083461,0.33826617,0.330490545
104,104,0.338322122,0.33723199,0.332177609
105,105,0.333595568,0.3377208,0.331217611
106,106,0.34085031,0.340644503,0.329624928
107,107,0.341272096,0.340541594,0.330484565
108,108,0.341624805,0.338730978,0.331429898
109,109,0.341889756,0.342291901,0.332023638
110,110,0.342304317,0.343894161,0.330459025
111,111,0.340118802,0.344883114,0.332185126
112,112,0.342320444,0.340001328,0.331865905
113,113,0.340101022,0.3399265,0.330302514
114,114,0.337976758,0.341615276,0.331911121
115,115,0.340801031,0.340182613,0.332000593
116,116,0.342156913,0.33881706,0.332067512
117,117,0.343736,0.335216594,0.332636783
118,118,0.343088359,0.33429729,0.332817454
119,119,0.345379617,0.33931281,0.333191834
120,120,0.346893708,0.34175688,0.333746817
121,121,0.347391188,0.342861936,0.331192084
122,122,0.348897647,0.344072015,0.332730139
123,123,0.346197215,0.344335794,0.337477451
124,124,0.350741791,0.343134365,0.336349463
125,125,0.346484182,0.342539208,0.337478487
126,126,0.349060321,0.34279707,0.339342874
127,127,0.350006574,0.344371872,0.338975642
128,128,0.348197122,0.344850676,0.33928965
129,129,0.350381482,0.345795044,0.340132375
130,130,0.352055013,0.341800714,0.341200579
131,131,0.35231156,0.341487871,0.341948867
132,132,0.350686411,0.34246574,0.343612424
133,133,0.351184591,0.345795822,0.344111139
134,134,0.350292037,0.346682472,0.344005356
135,135,0.349264042,0.349740984,0.343829594
136,136,0.354414444,0.345773941,0.343879478
137,137,0.353361499,0.348928246,0.353397401
138,138,0.352681586,0.348489581,0.359997851
139,139,0.352074464,0.351542018,0.349552535
140,140,0.355447812,0.349238411,0.352172584
141,141,0.351271239,0.352988144,0.350452369
142,142,0.353795006,0.355581528,0.348293362
143,143,0.352964921,0.35669552,0.352079373
144,144,0.354101503,0.358817336,0.350922644
145,145,0.356450588,0.359070503,0.35312113
146,146,0.353389823,0.359810452,0.352593896
147,147,0.355401696,0.359634391,0.352598658
148,148,0.357120696,0.356306528,0.355804721
149,149,0.356684419,0.358777683,0.359391246
150,150,0.356738668,0.358021538,0.359706613
151,151,0.360494095,0.35950998,NA
152,152,0.354081877,0.355346137,NA
153,153,0.355332465,0.358935836,NA
154,154,0.354579512,0.353761249,NA
155,155,0.355313689,0.354584967,0.360030734
156,156,0.350723783,0.358734399,0.361814436
157,157,0.350262253,0.360155046,0.362671755
158,158,0.352126,0.357722236,0.367190853
159,159,0.352744169,0.357661351,0.364909021
160,160,0.352452987,0.360972975,0.366513844
161,161,0.352092983,0.355717603,0.363620382
162,162,0.355293497,0.356824209,0.366029495
163,163,0.355793288,0.361236546,0.380735
164,164,0.352678946,0.357391492,0.367414288
165,165,0.353097242,0.356282834,0.369439715
166,166,0.354106734,0.359249315,0.369029451
167,167,0.356416273,0.355775137,0.367598979
168,168,0.355288001,0.354454035,NA
169,169,0.352955646,0.351119769,NA
170,170,0.354891243,0.353824636,NA
171,171,0.354235403,0.356906378,NA
172,172,0.351451055,0.359463468,NA
173,173,0.352711215,0.359254458,NA
174,174,0.352048274,0.362821528,NA
175,175,0.350170634,0.358461289,NA
176,176,0.35155501,0.361705078,NA
177,177,0.350833208,0.354072695,NA
178,178,0.35175069,0.355397478,NA
179,179,0.350157487,0.355134884,NA
180,180,0.349505337,0.356535682,NA
181,181,0.349840346,0.360516185,NA
182,182,0.350378993,0.360683672,NA
183,183,0.350584966,0.358982849,NA
184,184,0.352623755,0.359350006,NA
185,185,0.350251211,0.359990019,0.354130748
186,186,0.347754243,0.359334962,0.353463307
187,187,0.351999591,0.358837109,0.348284657
188,188,0.350191634,0.358208203,0.361693828
189,189,0.347943415,0.358955489,0.363153259
190,190,0.34929879,0.357829398,0.360556653
191,191,0.348512746,0.353212371,0.360443504
192,192,0.352709728,0.351645027,0.361439287
193,193,0.347172837,0.356717501,0.358959905
194,194,0.350077269,0.358064675,0.363391734
195,195,0.351766897,0.356362917,0.360474313
196,196,0.350651472,0.357833063,0.361349587
197,197,0.349471497,0.357254705,0.358867128
198,198,0.350979719,0.357082219,0.360823177
199,199,0.348181042,0.356197603,0.360181501
200,200,0.350741299,0.355019467,0.357024737
201,201,0.346576535,0.35661414,0.354805946
202,202,0.350879102,0.356405859,0.352903969
203,203,0.352140641,0.357956918,0.35181084
204,204,NA,0.356623113,0.349823211
205,205,0.347094375,0.358384043,0.34679895
206,206,0.353251163,0.358455727,0.345025729
207,207,0.352475293,0.357915503,0.344962058
208,208,0.33298425,0.357624081,0.346461508
209,209,0.351099861,0.353981624,0.347969541
210,210,0.352843811,0.353438315,0.350112234
211,211,0.351224874,0.349758766,0.353299274
212,212,0.35257191,0.353973787,0.351500103
213,213,0.352587152,0.35778416,NA
214,214,0.35323433,0.357414909,NA
215,215,0.347370256,0.357355331,NA
216,216,0.35222071,0.354428005,NA
217,217,0.34989646,0.354560717,NA
218,218,0.352862034,0.355139273,NA
219,219,0.346749904,0.355411842,NA
220,220,0.349947385,0.354122749,NA
221,221,0.34967996,0.35744572,NA
222,222,0.3520663,0.356102282,NA
223,223,0.35233223,0.356668777,NA
224,224,0.348389314,0.356468739,NA
225,225,0.348146791,0.357565436,NA
226,226,0.351498552,0.352076471,NA
227,227,0.351192369,0.35361934,NA
228,228,0.351296133,0.356041586,NA
229,229,0.348299376,0.355179185,NA
230,230,0.348754144,0.353430587,NA
231,231,0.348761068,0.353361441,NA
232,232,0.345096917,0.352549209,NA
233,233,0.347039586,0.353746507,NA
234,234,0.343342965,0.355133598,NA
235,235,0.346204065,0.351873601,NA
236,236,0.348341067,0.349774393,NA
237,237,0.349735479,0.353715482,NA
238,238,0.348204456,0.356289964,NA
239,239,0.350021522,0.354235361,NA
240,240,0.348236602,0.357268637,NA
241,241,0.346762452,0.357383407,NA
242,242,0.351296291,0.354264159,NA
243,243,0.350399886,0.352670809,NA
244,244,0.351799553,0.356923769,0.341606197
245,245,0.351663891,0.357651973,0.3472663
246,246,0.346315321,0.355862287,0.348126961
247,247,0.349105716,0.354611867,0.347726263
248,248,0.348385335,0.355125269,0.346629996
249,249,0.350746432,0.357712994,0.346718936
250,250,0.350236061,0.357947158,0.35078195
251,251,0.350390826,0.355848034,0.347677427
252,252,0.351005395,0.356139915,NA
253,253,0.351009789,0.353256759,0.350859755
