,DOY,green relative Year2015.C44,green relative Year2014,green relative Year2013
1,1,0.35304866,0.334516974,0.33545937
2,2,0.35116025,0.337326408,0.332360539
3,3,0.350438914,0.337618574,0.332784314
4,4,0.354691676,0.336478818,0.333522556
5,5,0.352428829,0.33937873,0.335964907
6,6,0.349019921,0.338950105,0.333289034
7,7,0.351023742,NA,0.335619243
8,8,0.352684215,0.338161591,0.334695014
9,9,0.351055267,0.338106419,0.333780036
10,10,0.352996641,0.33508477,0.337213104
11,11,0.350700022,NA,0.334247726
12,12,0.35411435,0.335028992,0.337399364
13,13,0.353237996,NA,0.337622799
14,14,0.351876785,0.338003358,0.33787304
15,15,0.350819381,NA,0.334472185
16,16,0.353015318,NA,0.335933924
17,17,0.353148213,NA,0.334543835
18,18,0.353738209,NA,0.334723636
19,19,0.352510157,NA,0.3344034
20,20,0.353549292,NA,0.334253243
21,21,0.353974106,0.335953607,NA
22,22,0.354047647,0.336845787,NA
23,23,0.350631763,0.337057862,0.333558885
24,24,0.351812388,0.336987098,0.331504797
25,25,0.353248576,0.337095722,0.330931667
26,26,0.352280889,0.337277864,0.33472946
27,27,0.353411484,0.336549904,0.334750131
28,28,0.353399309,0.33746001,0.335522704
29,29,0.353918611,0.337728193,0.334861046
30,30,NA,0.338289658,0.336978984
31,31,0.353022688,NA,0.336544519
32,32,0.353104467,0.337861163,0.334411634
33,33,0.353006621,0.337085291,0.332371373
34,34,0.351525291,0.335538259,0.334488519
35,35,0.354721829,0.338658517,0.333622266
36,36,0.353165452,0.337020568,0.334442084
37,37,0.351627753,0.337795572,0.334383855
38,38,0.352267933,0.337332908,0.33500842
39,39,0.353135943,0.338014896,0.335032729
40,40,0.354791045,0.338136788,0.333786592
41,41,0.352330296,0.337201243,0.335494692
42,42,0.354006144,0.337517145,0.336377747
43,43,0.350714403,0.337995351,0.333312142
44,44,0.352525955,0.33860383,0.333367348
45,45,0.353933485,0.340152829,0.336069051
46,46,0.352088215,0.336486361,0.335852906
47,47,0.352669804,0.337959628,0.333744645
48,48,0.350972564,0.337498514,0.333368624
49,49,0.35355538,0.338813943,0.334558927
50,50,0.352707206,0.337610859,0.335204701
51,51,0.350434257,0.338990513,0.333580225
52,52,0.35160147,0.339462504,0.33408209
53,53,0.352957526,0.338877361,0.335444819
54,54,0.352760019,0.338620842,0.333773451
55,55,0.352794901,0.335369424,0.3371747
56,56,0.353406881,0.335958141,0.334345106
57,57,0.351096834,0.338528302,0.334129636
58,58,0.353081809,0.336670932,0.337400018
59,59,0.3535377,0.337418089,0.334272351
60,60,0.353214901,0.334767852,0.333945732
61,61,0.352414083,0.335693207,0.335361879
62,62,0.353240905,0.337556555,0.33660344
63,63,0.354187673,0.33716424,0.334835515
64,64,0.350242554,0.339319844,0.33394179
65,65,0.35326955,0.338267297,0.334988544
66,66,0.352540591,0.338221088,0.333195535
67,67,0.353566406,0.338847133,0.333859826
68,68,0.353528046,0.338020032,0.336882466
69,69,0.354096919,0.335743951,0.336791978
70,70,0.354124691,0.336017193,0.336354365
71,71,0.353112203,0.339841028,0.337291322
72,72,0.353761708,0.340883574,0.333750183
73,73,0.351486177,0.337680008,0.333350157
74,74,0.355599776,0.338324172,0.335429782
75,75,0.35226897,0.33774284,0.334412646
76,76,0.350194473,0.337717414,0.335340913
77,77,0.35280937,0.338311843,0.335262684
78,78,0.352894874,0.335592345,0.337436838
79,79,0.351517856,0.336382362,0.335271428
80,80,0.353098159,0.339046372,0.334562263
81,81,0.352612024,0.338477407,0.332558268
82,82,0.352951533,0.338214586,0.333445344
83,83,0.353849472,0.337670604,0.335766288
84,84,0.354026676,0.337405002,0.335399171
85,85,0.351843975,0.336429322,0.335714305
86,86,0.351077633,0.337895056,0.334819949
87,87,0.352302274,0.338601868,0.334259568
88,88,0.353439115,0.336871716,0.334149545
89,89,0.352022897,0.33759279,0.335828579
90,90,0.353017637,0.338953008,0.335013922
91,91,0.353139371,0.339071069,0.335067595
92,92,0.35183977,0.3367066,0.332190071
93,93,0.353852264,0.338685562,0.334833594
94,94,0.351922519,0.338725944,0.334984032
95,95,0.352954782,0.336290775,0.334565039
96,96,0.354318572,0.338420045,0.33443263
97,97,0.353495623,0.337789023,0.333318188
98,98,0.351671612,0.338320324,0.335324151
99,99,0.351559516,0.335773956,0.333476637
100,100,0.355871597,0.338591862,0.333673847
101,101,0.353735012,0.338340868,0.331335133
102,102,0.353803939,0.338695416,0.33520478
103,103,0.353765779,0.338632603,0.333499037
104,104,0.35362029,0.338739534,0.333637484
105,105,0.352546499,0.337769085,0.335130786
106,106,0.352729038,0.336727383,0.334244621
107,107,0.350101033,0.336872824,0.334262594
108,108,0.35053277,0.336632993,0.332447845
109,109,0.351393512,0.335668022,0.333289488
110,110,0.349510628,0.337106506,0.331993906
111,111,0.351069555,0.335462304,0.332150566
112,112,0.350174892,0.336406508,0.33222856
