,DOY,green relative Year2015.C4,green relative Year2013,green relative Year2017
1,1,0.346281697,0.333831771,0.35280499
2,2,0.350504974,0.334028011,0.349863957
3,3,0.347197195,0.333247382,0.352102175
4,4,0.345596778,0.333000307,0.341598037
5,5,0.346456738,0.333025592,0.341124578
6,6,0.346598185,0.332063794,0.341850883
7,7,0.344678419,0.333512111,NA
8,8,0.346554906,0.333960074,0.342440059
9,9,0.346828609,0.334331581,0.344071665
10,10,0.345663799,0.33367852,0.341838165
11,11,0.343607456,0.33590712,0.347443489
12,12,0.342686883,0.335486686,0.352217393
13,13,0.347389382,0.335783337,0.351431462
14,14,0.34490151,0.334582425,0.352233091
15,15,0.348691353,0.334666361,0.345247358
16,16,0.341372498,0.33584238,0.347923316
17,17,0.349329563,0.334918776,0.35133933
18,18,0.346033203,0.334250136,0.354956797
19,19,0.343302115,0.33326732,0.341305816
20,20,0.346358048,0.334308887,0.346919619
21,21,0.343883536,0.333056263,0.348954756
22,22,0.348676207,0.333419585,0.355796382
23,23,0.34643521,0.335092973,0.33824503
24,24,0.347703266,0.333131148,0.337568784
25,25,0.344295914,0.335012314,NA
26,26,0.348082823,0.335473696,0.338282119
27,27,0.347608656,0.335403527,0.339411138
28,28,0.350567104,0.333913179,0.339802599
29,29,0.345127197,0.333402156,0.344249988
30,30,NA,0.335294664,0.34472279
31,31,0.34616617,0.33632014,0.341915602
32,32,0.347440077,0.333680636,0.340150503
33,33,0.360847075,0.335290665,0.342235646
34,34,0.346394543,NA,0.352348777
35,35,0.345944586,0.335776029,0.355474925
36,36,0.344864877,0.335575144,0.358908805
37,37,0.345403991,0.33582226,0.357996554
38,38,0.347256398,0.336630565,0.338690494
39,39,0.344827695,0.335112636,0.358927901
40,40,0.339951916,0.333818042,0.363543285
41,41,0.343747942,0.33458393,0.358596495
42,42,0.347138418,0.33669824,0.358801584
43,43,0.348465817,0.336910836,0.357489396
44,44,0.346999268,0.336304514,0.357139471
45,45,0.343668079,0.334355759,0.354652575
46,46,0.346212319,0.334345637,0.355557574
47,47,0.344838878,0.334171228,0.357090949
48,48,0.347334967,0.334697212,0.358923008
49,49,0.344856557,0.336658571,0.359071626
50,50,0.344864255,NA,0.358763354
51,51,0.347370805,0.333983322,0.364458256
52,52,0.34553191,0.333901333,0.370376653
53,53,0.346056964,0.336403431,0.361175214
54,54,0.347570018,0.334087162,0.34396432
55,55,0.346108825,0.334357919,0.355461025
56,56,0.347086856,0.334554442,0.354434204
57,57,0.346889458,0.335006357,0.353941511
58,58,0.341407938,0.334963717,0.344704798
59,59,0.345639072,0.335954158,0.34352481
60,60,0.346396944,0.334288151,0.354309281
61,61,0.347217119,0.335946837,0.353768683
62,62,0.346622351,0.336122873,0.354398462
63,63,0.346855193,0.334429554,0.355915079
64,64,0.34654111,0.337247955,0.355727613
65,65,0.345179376,0.337033622,0.354332396
66,66,0.345654505,0.33575026,0.351363055
67,67,0.344500254,0.336863224,0.351989216
68,68,0.346906422,0.334231518,0.353314474
69,69,0.345449618,0.334676502,0.356160795
70,70,0.347442537,0.336158666,0.35651351
71,71,0.344633906,NA,0.357436502
72,72,0.345169871,0.33585383,0.359236279
73,73,0.343525661,0.337034946,0.356837361
74,74,0.347958671,0.336932899,0.356522063
75,75,0.345621948,0.335822837,0.374689247
76,76,0.346586863,0.335179851,0.369229913
77,77,0.347953093,0.335336948,0.380188859
78,78,0.347202391,0.336223361,0.375397455
79,79,0.344762261,0.337149524,0.377796175
80,80,0.343853752,0.336034911,0.383600256
81,81,0.348584336,0.33775907,0.377171182
82,82,0.347053491,0.338007334,0.380271111
83,83,0.348409502,0.335831339,0.373686504
84,84,0.348149697,0.33749794,0.383267223
85,85,0.347778082,0.337030549,0.378131818
86,86,0.34849379,0.336401096,0.390358343
87,87,0.354238638,NA,0.385018639
88,88,0.348320157,0.336775418,0.379585464
89,89,0.349714169,0.335944434,0.386464346
90,90,0.351958561,0.335568046,0.386218428
91,91,0.356237919,0.340404474,0.378343608
92,92,0.356747599,0.337120683,0.388823349
93,93,0.351357096,0.339010856,0.388712545
94,94,0.351380896,0.340600195,0.380653436
95,95,0.350906308,0.33832369,0.380680522
96,96,0.352270843,0.342090362,0.37986128
97,97,0.355361808,0.341971593,0.411217634
98,98,0.351368133,0.338398752,0.394041248
99,99,0.351733885,0.338572342,0.390711853
100,100,0.351666957,0.339798386,0.387178932
101,101,0.354591986,0.339274494,0.385912755
102,102,0.357512094,0.339139386,0.376314387
103,103,0.354222904,0.341775904,0.399188281
104,104,0.363333373,0.339168865,0.379380406
105,105,0.358385851,0.338696586,0.378799012
106,106,0.356299505,0.340865193,0.38736658
107,107,0.353488575,0.340500591,0.381923792
108,108,0.35581848,0.33897557,0.384083446
109,109,0.354266501,0.343714103,0.376069514
110,110,0.354600665,0.342050725,0.370436755
111,111,0.354881414,0.341085186,0.375967322
112,112,0.355970422,0.339487198,0.377061956
113,113,0.360291309,0.341007801,0.376555067
114,114,0.365796463,0.341508516,0.374155678
115,115,0.367543513,0.34317452,0.377409149
116,116,0.363382053,0.341046297,0.375074855
117,117,0.36264895,0.344816268,0.380040127
118,118,0.355503153,0.344416493,0.373359174
119,119,0.363542427,0.34605353,0.370542428
