,DOY,green relative Year2015.C85,green relative Year2014,green relative Year2017
1,1,0.327939608,NA,0.323038479
2,2,0.326793013,NA,0.325034826
3,3,0.327477802,NA,0.322275717
4,4,0.327000158,NA,0.324737346
5,5,0.32777036,NA,0.324926183
6,6,0.327395779,NA,0.325534469
7,7,0.328758663,NA,0.323770715
8,8,0.326994853,NA,0.325437984
9,9,0.327564851,NA,0.326056315
10,10,0.328739049,NA,0.325109609
11,11,0.328985064,NA,0.322680202
12,12,0.329373661,NA,0.323736017
13,13,0.329181603,NA,0.326164974
14,14,0.329579595,NA,0.329300745
15,15,0.330161481,NA,0.330834521
16,16,0.330181176,NA,0.33243189
17,17,0.328336608,NA,0.331083847
18,18,0.32707763,NA,0.333760484
19,19,0.327464413,NA,0.328670811
20,20,0.328379539,NA,0.335021126
21,21,0.328858179,NA,0.327147371
22,22,0.328717912,NA,0.325085408
23,23,0.331987637,NA,0.333493567
24,24,0.33107926,NA,0.330213947
25,25,0.332124432,NA,NA
26,26,0.328876614,NA,0.325833587
27,27,0.330225769,NA,0.33214494
28,28,0.330897687,NA,0.329442956
29,29,0.33153831,NA,0.329551367
30,30,NA,NA,0.329735792
31,31,0.33054662,NA,0.324510659
32,32,0.330530448,NA,0.327219818
33,33,0.331940432,NA,0.328068589
34,34,0.331234104,NA,0.328022657
35,35,0.331343534,NA,0.325380003
36,36,0.333154996,NA,0.324830075
37,37,0.331098163,NA,0.324162019
38,38,0.330811311,NA,0.324687391
39,39,0.3304711,NA,0.325266885
40,40,0.331275282,NA,0.326703161
41,41,0.329191932,NA,0.329737449
42,42,0.328705156,NA,0.327946322
43,43,0.330118472,NA,0.327902968
44,44,0.329309501,NA,0.332771627
45,45,0.331717914,NA,0.331868857
46,46,0.333040461,NA,0.330460329
47,47,0.331274025,NA,0.331246292
48,48,0.331521117,NA,0.3338927
49,49,0.330463703,NA,0.333979354
50,50,0.33255941,NA,0.335514437
51,51,0.329660395,NA,0.335777003
52,52,0.330218904,NA,0.338607415
53,53,0.332614302,NA,0.335439914
54,54,0.332857895,NA,0.333223511
55,55,0.329632843,NA,0.331270411
56,56,0.333947068,NA,0.331022397
57,57,0.33386782,NA,0.323005677
58,58,0.333554369,NA,0.332724244
59,59,0.333374129,NA,0.330546747
60,60,0.333339992,NA,0.331630874
61,61,0.333397895,NA,0.329963652
