,DOY,green relative Year2015.C95,green relative Year2014,green relative Year2013
1,1,0.333333333,0.333333333,0.333333333
2,2,0.333333333,0.333333333,0.333333333
3,3,0.333333333,0.333333333,0.333333333
4,4,0.333333333,0.333333333,0.333333333
5,5,0.333333333,0.333333333,0.333333333
6,6,0.333333333,0.333333469,0.333333333
7,7,0.333334418,NA,0.333333333
8,8,0.333333333,0.333333333,0.333333333
9,9,0.333333333,0.333333333,0.333333333
10,10,0.333333333,0.333333333,0.333333333
11,11,0.333333333,NA,0.333333333
12,12,0.333333333,0.333333333,0.333333333
13,13,0.333333333,NA,0.333333333
14,14,0.333333333,0.333333333,0.333333333
15,15,0.333333333,NA,0.333333333
16,16,0.33333374,NA,0.333333333
17,17,0.333333333,NA,0.333333333
18,18,0.333333333,NA,0.333333333
19,19,0.333333333,NA,0.333333333
20,20,0.333333605,NA,0.333333333
21,21,0.333333333,0.333333333,0.333332429
22,22,0.333333333,0.333333333,0.333333333
23,23,0.333333333,0.333333333,0.333333333
24,24,0.333333469,0.333333333,0.333333333
25,25,0.333333333,0.333333333,0.333333333
26,26,0.333333333,0.333333333,0.333333333
27,27,0.333333333,0.333333469,0.333333333
28,28,0.333333333,0.333333333,0.333333333
29,29,0.333333333,0.333333469,0.333333333
30,30,NA,0.333333333,0.333335277
31,31,0.333333333,NA,0.333333333
32,32,0.333333333,0.333333333,0.333333333
33,33,0.333333333,0.333333333,0.333333333
34,34,0.333333333,0.333333333,0.333332836
35,35,0.333333333,0.333333333,0.333333333
36,36,0.333333333,0.333333333,0.333333333
37,37,0.333333333,0.333333333,0.333333333
38,38,0.333333333,0.333333333,0.333333333
39,39,0.333333333,0.333333333,0.33333374
40,40,0.333333333,0.333333333,0.333333288
41,41,0.333333333,0.333333333,0.333333605
42,42,0.333333333,0.333333333,0.333333333
43,43,0.333333333,0.333333333,0.333333469
44,44,0.333333333,0.333333333,0.333333333
45,45,0.333333469,0.333333333,0.333333333
46,46,0.333333333,0.333333333,0.333333333
47,47,0.333333333,0.333333333,0.333333333
48,48,0.333333333,0.333333333,0.33333374
49,49,0.333338894,0.333333333,0.333333876
50,50,0.333333333,0.333334418,0.333333333
51,51,0.333333333,0.333333605,0.333335368
52,52,0.333336046,0.333333469,0.333332112
53,53,0.333339244,0.333339301,0.333331796
54,54,0.333333469,0.333337036,0.333357886
55,55,0.333333333,0.333365892,0.33333374
56,56,0.333333465,0.333336589,0.333333469
57,57,0.333333333,0.33333374,0.333335232
58,58,0.333333605,0.33333469,0.333332201
59,59,0.334476244,0.333369827,0.333311797
60,60,0.333368028,0.333358565,0.333360601
61,61,0.333333333,0.333727242,0.334396071
62,62,0.334776983,0.334514597,0.333064942
63,63,0.333333333,0.335020383,0.334553854
64,64,0.334665981,0.33481566,0.335740264
65,65,0.334149606,0.335204935,0.335117678
66,66,0.335543384,0.334538619,0.334928491
67,67,0.334431123,0.335075374,0.334632987
68,68,0.335088348,0.33565543,0.334907735
