,DOY,green relative Year2015.C90,green relative Year2014,green relative Year2013
1,1,0.321018372,0.332919938,0.339803386
2,2,0.3210737,0.326241862,0.34113689
3,3,0.323672958,0.329378988,0.34238382
4,4,0.323859842,0.323872023,0.344302225
5,5,0.320859883,0.326239025,0.341652256
6,6,0.315561408,0.325280206,0.344086269
7,7,0.318367297,NA,0.348111828
8,8,0.31950327,0.325516844,0.343778334
9,9,0.319998181,0.325775635,0.344653516
10,10,0.31886789,0.324790366,0.348173294
11,11,0.321211604,NA,0.348436809
12,12,0.318575889,0.324443858,0.345634852
13,13,0.317371629,0.325770502,0.347632327
14,14,0.317886661,0.329772042,0.346475729
15,15,0.317065668,0.32759503,0.346049787
16,16,0.318909904,0.327466124,0.350778006
17,17,0.317005206,0.325430909,0.350225184
18,18,0.319274299,NA,0.356458287
19,19,0.329566665,NA,0.352219127
20,20,0.330746999,NA,0.351851234
21,21,0.325535659,0.326294178,0.344403615
22,22,0.324659679,0.324068194,0.351255732
23,23,0.325899215,0.321035435,0.348638216
24,24,0.322440063,0.324859544,0.347860511
25,25,0.323952635,0.324757814,0.342652727
26,26,0.319081455,0.324503543,0.340671353
27,27,0.32043258,NA,0.350561837
28,28,0.322807726,NA,0.347655259
29,29,0.323190442,0.314532802,0.347278507
30,30,NA,0.324750383,0.348233125
31,31,0.321891809,0.326305955,0.346703517
32,32,0.321861196,0.326816529,0.344076515
33,33,0.315986336,0.321841657,0.343702671
34,34,0.318461347,0.318140552,0.341442511
35,35,0.319717561,0.326901213,0.342978689
36,36,0.315337488,0.326080703,0.350880913
37,37,0.319179734,0.322771803,0.345778903
38,38,0.315787575,0.322454357,0.353710254
39,39,0.322311915,0.325408018,0.349495112
40,40,0.324784968,0.32516545,0.345428426
41,41,0.325983721,0.329953161,0.350024453
42,42,0.326457054,0.331196756,0.351862829
43,43,0.326090465,0.324178287,0.350483982
44,44,0.319958519,0.326545789,0.349329906
45,45,0.322021999,0.326948405,0.346937515
46,46,0.321945965,0.319766882,0.34667861
47,47,0.325135342,0.325166217,0.344702114
48,48,0.323212723,0.324660192,0.353850976
49,49,0.322521974,0.320907929,0.344723729
50,50,0.326766352,0.314581015,0.348200993
51,51,0.323429968,0.325389907,0.346032005
52,52,0.321506847,0.32492496,0.348991278
53,53,0.319239349,0.327419727,0.344473176
54,54,0.315511006,0.326585805,0.344922974
55,55,0.318683189,0.326077126,0.346036723
56,56,0.315112334,0.327086312,0.352582638
57,57,0.317948749,0.326150736,0.347187882
58,58,0.308786225,0.331861893,0.347298855
59,59,0.311874258,0.325278372,0.350891589
60,60,0.319212113,0.330114829,0.348147149
61,61,0.313361345,0.324501926,0.346919571
62,62,0.317362139,0.31962704,0.34783037
63,63,0.319011878,0.328761855,0.348980626
64,64,0.309066157,0.328503027,0.346105675
65,65,0.314113775,0.322600538,0.342110031
66,66,0.306668104,0.330238428,0.342200436
67,67,0.320304246,0.333659709,0.33892688
68,68,0.319099756,0.330522774,0.344072071
69,69,0.327195931,0.329727577,0.34858123
70,70,0.323667469,0.328796948,0.348805331
71,71,0.322894419,0.325748389,0.346811154
72,72,0.323451789,0.322895289,0.349396876
73,73,0.322942331,0.330075094,0.348528022
74,74,0.323795848,0.333509203,0.347887301
75,75,0.321944471,0.331258686,0.351137016
76,76,0.323580734,0.330732109,0.349310707
77,77,0.325702809,0.330584814,0.350240725
78,78,0.320777003,0.33239775,0.345850463
79,79,0.325389122,0.33029016,0.351447699
80,80,0.324008648,0.326233611,0.373765615
81,81,0.324237804,0.332634032,0.341655398
82,82,0.327311508,0.331152386,0.34629663
83,83,0.323322635,0.331147007,0.34778193
84,84,0.329140699,0.33210602,0.340693123
85,85,0.323645986,0.334648456,0.338291087
86,86,0.32432219,0.331208072,0.344867783
87,87,0.327514523,0.331034471,0.350215737
88,88,0.328585993,0.332605902,0.348081633
89,89,0.326879614,0.330583544,0.347627437
90,90,0.319754171,0.329653549,0.35111334
91,91,0.329697899,0.33416802,0.346257279
92,92,0.325629095,0.331852728,0.352293074
93,93,0.328052914,0.333177714,0.353271951
94,94,0.330907836,0.333830658,0.350454111
95,95,0.324187586,0.332234927,0.349223878
96,96,0.328047663,0.334420421,0.348487463
97,97,0.3289542,0.334372562,0.35010825
98,98,0.32458126,0.332814235,0.348905592
99,99,0.32782411,0.328732145,0.350324214
100,100,0.333779408,0.330487398,0.35089286
101,101,0.329854993,0.32770148,0.353582461
102,102,0.329389105,0.329391804,0.355563475
103,103,0.328764893,0.331402144,0.353612046
104,104,0.331811149,0.337238733,0.353064175
105,105,0.328237,0.33385981,0.356731125
106,106,0.332831204,0.338860953,0.358174562
107,107,0.330932806,0.333481548,0.360347206
108,108,0.332142137,0.33017288,0.365695787
109,109,0.334898591,0.339273585,0.363003377
110,110,0.334420593,0.334922607,0.359290496
111,111,0.33018288,0.338777702,0.358514308
112,112,0.334484826,0.337261833,0.359441472
113,113,0.338684364,0.336238231,0.361615217
114,114,0.33379993,0.339517656,0.360203561
115,115,0.334526681,0.34231137,NA
116,116,0.334205285,0.338364328,0.360249687
117,117,0.338734363,0.339799203,0.360890692
118,118,0.336261561,0.342458972,0.368322583
119,119,0.3345619,0.342921244,0.361861215
120,120,0.33751252,0.341012086,0.365365309
121,121,0.338577219,0.344379656,0.374608062
122,122,0.348471201,0.343273899,0.371960848
123,123,0.340546777,0.343099537,0.37700468
124,124,0.3438713,0.343595877,0.373998659
125,125,0.347442526,0.343942689,0.377947853
126,126,0.351070776,0.340352036,0.378360062
127,127,NA,0.344435588,0.384786913
128,128,0.352434486,0.35228923,0.385175251
129,129,0.364823032,0.355402617,0.396883563
130,130,0.359879505,0.35637776,0.392306948
131,131,0.3553602,0.363024978,0.39323179
132,132,0.360442351,0.365144675,0.396437076
133,133,0.375026526,0.367534408,0.406786689
134,134,0.361950178,0.373526829,0.405514912
135,135,0.359890456,0.366094798,0.403314656
136,136,0.359068315,0.369990568,0.402744368
137,137,0.36146947,0.36647431,0.398653927
138,138,0.357812275,0.365241693,0.400793402
139,139,0.364718321,0.371069669,0.400531553
140,140,0.358019721,0.375689717,0.401388851
141,141,0.365970419,0.373351242,0.403644453
142,142,0.37836225,0.375987441,0.400992706
143,143,0.370864032,0.378889993,0.400663109
144,144,0.366060128,0.377938825,0.408901488
145,145,0.361507336,0.381339539,0.400965233
146,146,0.359817269,0.374953982,0.399844463
147,147,0.355018442,0.377621988,0.403311366
148,148,0.377592288,0.374776265,0.399201329
149,149,0.35621916,0.372567136,0.396703794
150,150,0.359270471,0.370424304,0.398180307
