,DOY,green relative Year2015.C82,green relative Year2014,green relative Year2017
1,1,0.314220485,NA,0.345023408
2,2,0.315404858,NA,0.341430108
3,3,0.314732265,NA,0.344414402
4,4,0.313818775,NA,0.344610767
5,5,NA,NA,0.346095492
6,6,0.313972364,NA,0.344646584
7,7,NA,NA,0.344163811
8,8,0.313726534,NA,0.343082981
9,9,0.313979402,NA,0.341012063
10,11,0.315055431,NA,0.346641409
11,12,0.314303276,NA,0.345553648
12,13,0.313864732,NA,0.344626156
13,14,NA,NA,0.343935902
14,15,0.313860088,NA,0.341661415
15,16,NA,NA,0.342743222
16,17,NA,NA,0.345082591
17,18,NA,NA,0.344121504
18,19,NA,NA,0.342204495
19,20,0.313535595,NA,0.34313887
20,21,0.313560104,NA,0.330686295
21,22,0.313740496,NA,0.345354053
22,23,NA,NA,0.344432454
23,24,0.313820169,NA,0.34475321
24,25,0.313604657,NA,NA
25,26,0.31307095,NA,0.343302717
26,27,NA,NA,0.34281148
27,28,NA,NA,0.342316503
28,29,0.313006751,NA,0.343334221
29,30,NA,NA,0.343461969
30,31,0.313550916,NA,0.345020068
31,32,0.315767531,NA,0.338585695
32,33,0.314773825,NA,0.344715235
33,34,0.31423489,NA,NA
34,35,0.316619681,NA,0.334907931
35,36,0.314775074,NA,0.341889168
36,37,NA,NA,0.341647988
37,38,NA,NA,0.344686316
38,39,NA,NA,0.344496108
39,40,0.313505674,NA,NA
40,41,NA,NA,0.342561145
41,42,0.313291761,NA,0.335738601
42,43,0.31402972,NA,0.343038633
43,44,0.313868787,NA,0.341756175
44,45,0.311197436,NA,0.342389995
45,46,0.312952753,NA,0.344001252
46,47,0.312932061,NA,0.344299406
47,48,0.315231297,NA,0.342971676
48,49,0.315298356,NA,0.34274617
49,51,0.314925309,NA,0.341744217
50,52,0.314271696,NA,0.34300043
51,53,0.31491316,NA,0.342987317
52,54,0.314430216,NA,NA
53,55,0.313438124,NA,NA
54,56,0.313580166,NA,0.342907687
55,57,0.31374249,NA,NA
56,58,0.313814257,NA,NA
57,59,0.314510913,NA,0.340917513
58,60,0.313395764,NA,NA
59,61,0.31349575,NA,0.341990389
60,62,0.315075462,NA,0.341317563
61,63,0.31434649,NA,0.344078419
62,64,0.313515894,NA,0.343142582
63,65,NA,NA,0.343759527
64,67,0.313554776,NA,NA
65,68,0.313528519,NA,0.342016035
66,69,0.313417802,NA,0.344076608
67,70,0.313213006,NA,0.341461258
68,71,0.313695677,NA,0.341093417
69,72,NA,NA,0.344280894
70,73,NA,NA,0.342118865
71,74,0.31334154,NA,0.342392315
72,75,NA,NA,0.341415415
73,76,NA,NA,0.343422921
74,77,NA,NA,0.341110939
75,78,0.313624524,NA,0.341544664
76,79,0.31353272,NA,0.341271171
77,80,0.313504021,NA,0.342728257
78,81,NA,NA,0.342324388
79,82,0.314088635,NA,0.341622682
80,83,0.313882695,NA,0.34373598
81,84,0.313842815,NA,0.341508459
82,85,0.314037752,NA,0.341339245
83,86,0.313303988,NA,0.34134993
84,87,0.313434592,NA,0.333879464
85,88,NA,NA,0.344580027
86,89,0.313331984,NA,0.342142222
87,90,0.313541688,NA,0.337062784
88,91,NA,NA,0.342060291
89,92,0.312585849,NA,0.341709865
90,93,0.313692039,NA,0.343993106
91,94,0.313560126,NA,0.34119917
92,96,0.313228315,NA,NA
93,97,0.31312706,NA,0.341848434
94,98,0.312207024,NA,0.342178576
95,99,0.315652951,NA,0.341448571
96,100,0.313717684,NA,0.342841977
97,101,0.313275492,NA,0.342308062
98,102,0.313740547,NA,0.34149077
99,103,0.313555836,NA,0.342014883
100,104,0.313877147,NA,0.341359869
101,105,0.313683776,NA,0.341403867
102,106,0.314380791,NA,0.341817979
103,107,0.310822049,NA,0.341440819
104,108,0.313747289,NA,NA
105,109,0.315797076,NA,0.343120423
106,111,0.313925697,NA,0.342776015
107,112,NA,NA,0.340849069
108,113,NA,NA,0.342076238
109,114,0.313816452,NA,0.341333319
110,115,NA,NA,0.342340246
111,116,0.314267395,NA,NA
112,117,NA,NA,0.342106022
113,118,0.313922965,NA,0.341927649
114,119,0.314302729,NA,0.34264883
115,120,NA,NA,0.342385947
116,121,NA,NA,0.341131279
117,122,NA,NA,0.341533454
118,123,NA,NA,0.337153487
119,124,0.316511479,NA,0.341310106
120,125,0.316495899,NA,0.340647052
121,126,0.318205062,NA,0.340007225
122,127,0.320044352,NA,0.339965125
123,128,NA,NA,0.340355605
124,129,NA,NA,0.340632645
125,130,0.315213857,NA,NA
126,131,NA,NA,0.339906567
127,132,NA,NA,0.340236463
128,133,NA,NA,0.339345492
129,134,NA,NA,0.340040214
130,135,0.320184395,NA,0.340376811
131,136,NA,NA,0.341027391
132,137,0.321086854,NA,NA
133,139,0.327831137,NA,0.34265973
134,140,NA,NA,0.34225182
135,141,0.322052783,NA,0.343579021
136,142,0.327498922,NA,0.343757336
137,143,NA,NA,0.343465787
138,144,NA,NA,0.343464508
139,145,NA,NA,0.343403789
140,146,0.325352923,NA,0.343622049
141,147,0.325352038,NA,0.344554426
142,148,0.327653948,NA,0.344963838
143,149,0.326340215,NA,0.344498637
144,150,NA,NA,0.344742001
145,151,NA,NA,0.343767724
146,152,0.330608079,NA,NA
147,155,0.331945554,NA,NA
148,156,0.333345968,NA,NA
149,157,0.333833862,NA,NA
150,158,0.333327812,NA,NA
151,160,0.33545758,NA,NA
152,161,0.336584759,NA,NA
153,162,0.335926411,NA,NA
154,163,0.337218878,NA,NA
155,164,0.340643711,NA,NA
156,165,0.339488751,NA,NA
157,166,0.340901267,NA,NA
158,167,0.337580259,NA,NA
159,168,0.341013663,NA,NA
160,169,0.340170098,NA,NA
161,170,0.343567782,NA,NA
162,171,0.34045982,0.353344918,NA
163,172,0.340394921,0.354720108,NA
164,173,0.345263832,0.352151962,NA
165,174,0.338734694,0.350316823,NA
166,175,0.338511555,0.354047841,NA
167,176,NA,0.353081854,NA
168,177,0.343414297,0.353258599,NA
169,178,0.342994363,0.356279536,NA
170,179,0.340883172,0.357127419,NA
171,180,NA,0.354601864,NA
172,181,0.339413809,0.356137688,NA
173,182,0.341341691,0.359570336,NA
174,183,0.346733305,0.35585282,NA
175,184,0.345040641,0.356720634,NA
176,185,0.341611393,0.358084243,NA
177,186,0.342234906,0.356223947,NA
178,187,0.347969508,0.357443881,NA
179,188,0.341545988,0.359331383,NA
180,189,0.345960868,0.35668401,NA
181,190,NA,0.357034249,NA
182,191,0.345758817,0.35681367,NA
183,192,0.346844432,0.361199449,NA
184,193,0.344360171,0.365269861,NA
185,194,0.346313698,0.359153363,NA
186,195,0.342878534,0.361566357,NA
187,196,NA,0.358845475,NA
188,197,0.346395551,0.362625384,NA
189,198,0.344774512,0.361418678,NA
190,199,0.344813517,0.359041546,NA
191,200,0.346422741,0.358159258,NA
192,201,0.345467476,0.356892069,NA
193,202,0.342138726,0.352080809,NA
194,203,0.342928218,0.353339612,NA
195,204,0.340215805,0.358724098,NA
196,205,0.345065889,0.357734109,NA
197,206,0.341109447,0.36140918,NA
198,207,0.339961974,NA,NA
199,208,0.338684273,0.354708031,NA
200,209,0.342175719,0.355891996,NA
201,210,0.342174037,0.356637937,NA
202,211,0.340672324,0.351019448,NA
203,212,0.339741152,0.349764495,NA
204,213,0.340013342,0.348429037,NA
205,214,0.343119966,0.347225623,NA
206,215,0.336243307,0.348312583,NA
207,216,0.335960385,0.348103686,NA
208,217,0.338991942,0.347002462,NA
209,218,0.339432411,0.351862224,NA
210,219,0.338023762,0.348377455,NA
211,220,0.342958078,0.35367431,NA
212,221,NA,0.354869676,NA
213,222,0.340267502,0.357948876,NA
214,223,0.337724137,0.356468336,NA
215,224,0.33711945,0.356544924,NA
216,225,0.338549286,0.355039181,NA
217,226,0.337711638,0.356477968,NA
218,227,0.336261472,0.355536969,NA
219,228,0.33883512,0.353676341,NA
220,229,0.337035815,0.354168339,NA
221,230,0.340889389,NA,NA
222,231,0.336274849,0.353528037,NA
223,232,0.335872205,0.356602974,NA
224,233,0.335073375,0.353395045,NA
225,234,0.335191353,0.363046613,NA
226,235,0.333942177,NA,NA
