,DOY,green relative Year2015.C64,green relative Year2014,green relative Year2013
1,1,0.340312375,0.329141326,0.336915159
2,2,0.342078021,0.324214586,0.337750287
3,3,0.341720804,0.33211249,0.337552139
4,4,0.346421851,0.32291674,0.337595877
5,5,0.344580838,0.323602385,0.340073893
6,6,0.34766873,0.323249371,0.342986107
7,7,0.341449415,NA,0.347754863
8,8,0.343291705,0.334861844,0.340611739
9,9,0.343148437,0.332184135,0.346287452
10,10,0.347819558,0.335220234,0.342473391
11,11,0.351126038,NA,0.342078228
12,12,0.343649795,0.334281174,0.336256101
13,13,0.341132115,NA,0.338252053
14,14,0.34036402,0.326747245,0.342242062
15,15,0.340200689,0.334751784,0.339381873
16,16,0.342908905,0.330120462,0.339362965
17,17,0.344760754,0.325583366,0.337376805
18,18,0.346823669,NA,0.337954453
19,19,0.345449768,NA,0.339066804
20,20,0.343461234,NA,0.338820803
21,21,0.338996669,0.324884239,0.338892216
22,22,0.343164949,0.326172672,0.340384374
23,23,0.34084949,0.32479501,0.347455499
24,24,0.343810785,NA,0.345553402
25,25,0.34279901,NA,0.34698441
26,26,0.34115182,NA,0.348349961
27,27,0.344339859,NA,0.34597751
28,28,0.345909091,NA,0.340714864
29,29,0.343287805,0.33673248,0.349010278
30,30,NA,0.331300583,0.339856109
31,31,0.340714776,0.33005531,0.341762396
32,32,0.34794617,0.332416646,0.339082594
33,33,0.345407315,0.335438907,0.337842204
34,34,0.348940261,0.336119311,NA
35,35,0.345457006,0.33297565,0.342739785
36,36,0.347616883,0.332948075,0.344439643
37,37,0.348005453,0.335322865,0.337655653
38,38,0.34716571,0.335578857,0.343688514
39,39,0.344735365,0.336851515,0.344611155
40,40,0.346570889,0.334611514,0.337872573
41,41,0.340846439,0.330214964,0.337936381
42,42,0.344272712,0.333785251,0.342666618
43,43,0.341557702,0.336995359,0.339351467
44,44,0.338962816,0.336221226,0.341096309
45,45,0.345639554,0.336986567,0.337894414
46,46,0.339185331,0.336169841,0.338923334
47,47,0.33905145,0.334402869,0.337905378
