,DOY,green relative Year2015.C74,green relative Year2014,green relative Year2017
1,1,NA,NA,0.341116407
2,2,0.342820315,NA,0.342338605
3,4,0.342269417,NA,0.34231829
4,5,NA,NA,0.343433951
5,6,NA,NA,0.344053938
6,7,NA,NA,0.343853562
7,8,NA,NA,0.342408691
8,9,NA,NA,0.342823842
9,10,NA,NA,0.341832578
10,11,NA,NA,0.340593061
11,12,NA,NA,0.341015
12,13,NA,NA,0.342387831
13,14,NA,NA,0.342023386
14,15,NA,NA,0.34208843
15,16,NA,NA,0.342087949
16,17,NA,NA,0.341465253
17,18,NA,NA,0.340912561
18,19,NA,NA,0.342423918
19,21,NA,NA,0.341261026
20,22,NA,NA,0.341376181
21,23,NA,NA,0.340537719
22,24,NA,NA,0.343794616
23,26,NA,NA,0.34359842
24,27,NA,NA,0.343457026
25,28,0.342681264,NA,0.342861571
26,29,0.342088245,NA,0.343233161
27,30,NA,NA,0.341677233
28,31,NA,NA,0.342031209
29,32,NA,NA,0.342061477
30,33,NA,NA,0.341431565
31,34,NA,NA,0.341363115
32,35,NA,NA,0.341732155
33,36,NA,NA,0.340837861
34,37,NA,NA,0.341013412
35,38,NA,NA,0.34172107
36,39,NA,NA,0.341330326
37,40,NA,NA,0.341165363
38,41,NA,NA,0.341605293
39,42,NA,NA,0.341369018
40,43,NA,NA,0.340846767
41,44,NA,NA,0.341808931
42,45,0.341714616,NA,0.341330944
43,46,0.342402676,NA,0.340231878
44,47,0.3420755,NA,0.341364133
45,48,0.342077118,NA,0.341395445
46,49,0.343882781,NA,0.341912163
47,50,0.344576179,NA,0.340771132
48,51,0.343189191,NA,0.340672718
49,52,0.341561534,NA,0.341968107
50,53,0.342170273,NA,0.343337533
51,54,NA,NA,0.343026072
52,55,0.34305433,NA,0.342492684
53,56,NA,NA,0.342878646
54,57,0.343717673,NA,0.343619865
55,58,0.34453603,NA,0.341650528
56,59,0.341658773,NA,NA
57,60,0.342422,NA,0.342550325
58,61,0.342491735,NA,0.34233093
59,62,0.342355313,NA,0.343286233
60,63,0.341847363,NA,0.343130224
61,64,NA,NA,0.343902525
62,65,NA,NA,0.341341527
63,66,0.344451453,NA,0.33995499
64,67,0.342826577,NA,0.342449733
65,68,0.343158855,NA,0.342353795
66,70,NA,NA,0.339664875
67,71,0.342709281,NA,0.343223773
68,72,0.343334599,NA,0.342331684
69,73,0.3434752,NA,0.345497487
