,DOY,green relative Year2015.C14,green relative Year2014,green relative Year2013
1,1,0.323203449,0.327750967,0.318465896
2,2,0.32372948,0.319746825,0.319828548
3,3,0.323822855,0.323224147,0.321928668
4,4,0.326421404,0.31735383,0.322422505
5,5,0.320130689,0.320401025,0.321354061
6,6,0.316205375,0.31669515,0.322882953
7,7,0.318924458,NA,0.327902692
8,8,0.321050624,0.319525478,0.324738621
9,9,0.318330331,0.319733568,0.324069862
10,10,0.320505928,0.318980676,0.327451561
11,11,0.320707885,NA,0.324688832
12,12,0.318892563,0.316805602,0.32886438
13,13,0.319188609,NA,0.327638534
14,14,0.318444044,0.32121035,0.325960112
15,15,0.318251454,0.321963931,0.328996834
16,16,0.321234191,0.320714251,0.330168589
17,17,0.31496201,0.317684299,0.329914699
18,18,0.327226944,NA,0.33739369
19,19,0.330854881,NA,0.331272226
20,20,0.328737283,NA,0.32685886
21,21,0.325695158,0.320600197,0.328651048
22,22,0.323921052,0.317151484,0.330600219
23,23,0.32549642,0.317092756,0.328045834
24,24,0.324753132,NA,0.325781515
25,25,0.325307468,NA,0.322052961
26,26,0.318854461,NA,0.319316137
27,27,0.321485859,NA,0.327015217
28,28,0.321312146,NA,0.326480008
29,29,0.324355947,0.305331337,0.326787018
30,30,NA,0.319904958,0.327828626
31,31,0.322293751,NA,0.326441027
32,32,0.320854322,0.321971497,0.32301917
33,33,0.322188879,0.317357585,0.32301314
34,34,0.320968007,0.312378038,0.321152484
35,35,0.319327115,0.321150353,0.323674981
36,36,0.314633682,0.320575046,0.329316938
37,37,0.319100013,0.319769256,0.324086012
38,38,0.316119011,0.316186289,0.327036469
39,39,0.324712641,0.318841933,0.329220583
40,40,0.326504703,0.317597263,0.323231524
41,41,0.328834776,0.324147342,0.327526311
42,42,0.327204804,0.325617362,0.329010677
43,43,0.327623864,0.316320844,0.323801664
44,44,0.321963603,0.317411703,0.326158881
45,45,0.325032098,0.320885522,0.326383105
46,46,0.323489784,0.315832818,0.326736231
47,47,0.322637746,0.318736363,0.324584817
48,48,0.324883563,0.318745092,0.331217168
49,49,0.323835586,0.316384867,0.321702153
50,50,0.327643774,0.308942304,0.326573953
51,51,0.323765056,0.320624334,0.325476381
52,52,0.319708412,0.320882084,0.328078161
53,53,0.31827668,0.319257762,0.321911704
54,54,0.311982127,0.322129883,0.323190616
55,55,0.321317462,0.320428808,0.325458547
56,56,0.315561134,0.321088304,0.330674196
57,57,0.321364303,0.321167219,0.325807435
58,58,0.309619133,0.326013401,0.325786772
59,59,0.308068705,0.321750982,0.329371165
60,60,0.319692271,0.32116588,0.329684011
