,DOY,green relative Year2015.C3,green relative Year2014,green relative Year2013
1,1,0.349503823,0.32778871,NA
2,2,0.336262946,0.330127152,NA
3,3,0.33659862,0.329847836,NA
4,4,0.338667311,NA,NA
5,5,0.345805003,NA,NA
6,6,0.339263244,0.326939868,NA
7,7,0.344002207,NA,NA
8,8,0.335098588,0.330660446,NA
9,9,0.338638902,0.324953091,NA
10,10,0.336552719,0.326167003,NA
11,11,0.339316912,NA,NA
12,12,0.346141505,NA,NA
13,13,0.338001206,NA,NA
14,14,0.336624256,0.324755709,NA
15,15,0.340639759,NA,NA
16,16,0.339632005,NA,NA
17,17,0.335876633,NA,NA
18,18,0.336990927,NA,NA
19,19,0.337662915,NA,NA
20,20,0.336560074,NA,NA
21,21,0.334549289,0.323922038,NA
22,22,0.337737239,0.325682018,NA
23,23,0.344349653,0.328658325,NA
24,24,0.337121895,0.324728797,NA
25,25,0.341345544,0.328415712,0.332971877
26,26,0.336660911,0.322616694,0.330193762
27,27,0.336535281,0.323294097,0.334337256
28,28,0.336498415,0.325101746,0.331262696
29,29,0.343041568,NA,0.330452382
30,30,NA,NA,0.330108255
31,31,0.340375866,NA,0.330676284
32,32,0.338594426,0.32699355,0.329761322
33,33,0.337295681,NA,0.329757529
34,34,0.344381212,0.330097118,0.329555487
35,35,0.340686486,0.332690905,0.329434036
36,36,0.335453126,0.329100751,0.329403303
37,37,0.338063535,0.328936801,0.32959813
38,38,0.336523339,0.330861087,0.329654117
39,39,0.338304465,0.326859507,0.330391105
40,40,0.338277154,0.327880709,0.329418069
41,41,0.334900703,0.328986665,0.330947457
42,42,0.337784962,0.32806611,0.330577705
43,43,0.341340558,NA,0.330049461
44,44,0.336370335,NA,0.332327427
45,45,0.340570055,NA,0.329716191
46,46,0.340284546,0.327615809,0.329266122
47,47,0.336275873,0.328315054,0.328287963
48,48,0.33636454,0.332311539,0.330268085
49,49,0.337146131,0.328664224,0.330714471
50,50,0.340807569,0.327807893,0.330282271
51,51,0.336134694,NA,0.330896018
52,52,0.34024117,0.324815253,0.329924213
53,53,0.341085844,NA,0.334159308
54,54,0.336385646,NA,0.337961748
55,55,0.336740743,0.326953197,0.336636482
56,56,0.339990044,0.325819504,0.336951014
57,57,0.343850833,0.325400937,0.336931081
58,58,0.34456818,0.327432933,0.334494355
59,59,0.336764145,0.324936364,0.339293144
