,DOY,green relative Year2015.C69,green relative Year2014,green relative Year2017
1,1,0.337329754,NA,0.334995614
2,2,0.334170936,NA,0.33287874
3,3,NA,NA,0.33431827
4,4,0.335443242,NA,0.334396883
5,5,0.33563449,NA,0.334535379
6,6,0.34010957,NA,0.333973564
7,7,0.334846448,NA,0.335092471
8,8,0.332734364,NA,0.336108739
9,9,0.329108491,NA,0.331842614
10,10,0.329422603,NA,0.335401175
11,11,NA,NA,0.333690679
12,12,0.337969304,NA,0.334249619
13,13,NA,NA,0.334562497
14,14,0.341441827,NA,0.336500924
15,15,NA,NA,0.334249788
16,16,0.334457511,NA,0.332307067
17,17,NA,NA,0.335391242
18,18,0.334451166,NA,0.333976742
19,19,0.337204174,NA,0.332770322
20,20,NA,NA,0.330616021
21,21,NA,NA,0.330664948
22,22,0.341757955,NA,0.333138487
23,23,0.337174221,NA,0.33213344
24,24,0.328213371,NA,NA
25,25,0.327253566,NA,NA
26,26,0.332916548,NA,0.332277512
27,27,0.336222258,NA,0.335785156
28,28,0.335303287,NA,0.331641511
29,29,0.324374577,NA,0.333886524
30,30,NA,NA,0.334540423
31,31,0.338116731,NA,0.332943833
32,32,0.330467709,NA,0.335593875
33,33,0.325808426,NA,0.333976006
34,34,0.326799608,NA,0.334271473
35,35,0.340436078,NA,0.333928769
36,36,0.338522427,NA,0.335013187
37,37,0.334489848,NA,0.3320181
38,38,0.329142698,NA,0.332638778
39,39,0.328296439,NA,0.334059045
40,40,0.33381224,NA,0.334576362
41,41,0.346267145,NA,0.334705461
42,42,0.332617118,NA,0.333286247
43,43,0.33453406,NA,0.33246635
44,44,0.334847607,NA,0.335633855
45,45,NA,NA,0.334585407
46,46,NA,NA,0.334055927
47,47,NA,NA,0.334061009
48,48,NA,NA,0.332758327
49,49,NA,NA,0.333383442
50,50,0.336059769,NA,0.335279184
51,51,0.339992978,NA,0.334932822
52,52,NA,NA,0.335125007
53,53,NA,NA,0.333454731
54,54,0.330425261,NA,0.330697773
55,55,0.334681072,NA,0.332806465
56,56,0.335751405,NA,0.334425183
57,57,0.337321337,NA,0.334703459
58,58,0.340184886,NA,0.332655795
59,59,0.337888373,NA,0.333279225
60,60,0.335922032,NA,0.334152949
61,61,0.335083227,NA,0.332319316
62,62,0.331786885,NA,0.333431505
63,63,0.347412411,NA,0.334306126
64,64,0.338038875,NA,0.333819109
65,65,NA,NA,0.334022824
66,66,NA,NA,0.332966507
67,67,0.334707988,NA,0.332431467
68,68,NA,NA,0.33414794
69,69,0.32967307,NA,0.333433967
70,70,0.327568614,NA,0.331158411
71,71,NA,NA,0.331478113
72,72,0.332724967,NA,0.334118967
73,73,0.324192984,NA,0.333347925
74,74,0.325857697,NA,0.332219873
75,75,NA,NA,0.333033555
76,76,0.328782838,NA,0.333693102
77,77,0.341332445,NA,0.334547977
78,78,0.336996012,NA,0.334487447
79,79,0.331035029,NA,0.334841171
80,80,0.329791261,NA,0.333296591
81,81,0.327233528,NA,0.333374807
82,82,NA,NA,0.333064335
83,83,0.331545728,NA,0.333394956
84,84,0.329608941,NA,0.334186596
85,85,0.326237747,NA,0.334591041
86,86,NA,NA,0.334355128
87,87,NA,NA,0.334284902
88,88,0.32965404,NA,0.333018978
89,89,NA,NA,0.332933553
90,90,NA,NA,0.332889906
91,91,0.332361573,NA,0.335232778
92,92,0.329650832,NA,0.333567943
93,93,0.330074315,NA,0.333293306
94,94,0.33133638,NA,0.333752006
95,95,0.332078098,NA,0.334132508
96,96,0.332234482,NA,0.330137628
97,97,0.333791558,NA,0.334405878
98,98,0.331520977,NA,0.333959523
99,99,NA,NA,0.333677029
100,100,NA,NA,0.332580404
101,101,0.325910181,NA,0.333181868
102,102,NA,NA,0.33188509
103,103,NA,NA,0.331927507
104,104,0.331311488,NA,0.33292831
105,105,NA,NA,0.332150644
106,106,NA,NA,0.330085379
107,107,NA,NA,0.331406963
108,108,NA,NA,0.331015923
109,109,NA,NA,0.330548257
110,110,NA,NA,0.330591507
111,111,0.332438159,NA,0.329640322
112,112,NA,NA,0.329932776
113,113,0.330931408,NA,0.330449956
114,114,0.33856299,NA,0.330405762
115,115,0.33541603,NA,0.329812074
116,116,0.342019653,NA,0.329444629
117,117,NA,NA,0.331454067
118,118,0.333996771,NA,0.328983253
119,119,NA,NA,0.330118306
120,120,0.341210792,NA,0.329830252
121,121,0.344871976,NA,0.331361909
122,122,0.350071458,NA,0.330319647
123,123,0.359809022,NA,0.328469134
124,124,0.360986357,NA,0.331598066
125,125,NA,NA,0.330181391
126,126,NA,NA,0.330927067
127,127,NA,NA,0.333041946
128,128,0.371524302,NA,0.33371778
129,129,NA,NA,0.332997224
130,130,NA,NA,0.333840247
131,131,NA,NA,0.334049194
132,132,0.364621152,NA,0.333671869
133,133,NA,NA,0.33270269
134,134,0.383929045,NA,0.333929276
135,135,NA,NA,0.332365374
136,136,NA,NA,0.333991553
137,137,NA,NA,0.33287669
138,138,0.373524198,NA,0.333887268
139,139,0.381764852,NA,0.333554968
140,140,NA,NA,0.333782795
141,141,NA,NA,0.333448528
142,142,NA,0.342133457,0.332563362
143,143,NA,0.342449744,0.33352335
144,144,NA,0.347103,0.333710941
145,145,NA,0.347073671,0.333817038
146,146,NA,0.345154305,0.33537078
147,147,0.384644717,0.352554765,0.333936446
148,148,NA,0.348670437,0.33335622
149,149,NA,0.35047663,0.335126078
150,150,NA,0.355019818,0.333299365
151,151,NA,0.360082704,0.333157495
152,152,0.394095832,0.361164334,NA
153,153,0.401758391,0.361684577,NA
154,154,0.379757987,0.362594063,NA
155,155,0.38100772,0.3653502,NA
156,156,NA,0.372126738,NA
157,157,NA,0.365722089,NA
158,158,0.382739226,0.36113,NA
159,159,NA,0.374336927,NA
160,160,NA,0.373874543,NA
161,161,0.3880663,0.372979829,NA
162,162,0.384086246,0.372072899,NA
163,163,0.396755705,0.358295493,NA
164,164,0.39464544,0.36959109,NA
165,165,NA,0.372439325,NA
166,166,NA,0.373211222,NA
167,167,NA,0.378783414,NA
168,168,NA,0.367948571,NA
169,170,0.388064427,0.37324199,NA
170,172,0.395187852,0.377018329,NA
171,173,0.365894752,0.37044299,NA
172,174,NA,0.366152277,NA
173,175,0.381407248,0.365210482,NA
174,176,0.376890695,0.364588827,NA
175,177,0.378803179,0.362501687,NA
176,178,NA,0.362487314,NA
177,179,NA,0.343846247,NA
178,180,0.368424927,NA,NA
179,181,NA,0.37335005,NA
180,182,0.384448251,0.366879416,NA
181,183,0.381308835,0.365292867,NA
182,184,0.373208181,0.365866411,NA
183,185,NA,0.372255075,NA
184,186,NA,0.373411927,NA
185,187,NA,0.365880628,NA
186,188,0.379518472,0.362462846,NA
187,189,NA,0.351970827,NA
188,190,NA,0.359635049,NA
189,191,0.380240667,0.362550529,NA
190,192,0.386418035,0.358882817,NA
191,193,0.388204072,0.363894298,NA
192,194,0.377836043,0.35681958,NA
193,195,0.375403947,0.356660496,NA
194,196,0.370940803,0.352279742,NA
195,197,0.363897861,0.361712484,NA
196,198,0.36541018,0.364146411,NA
197,199,0.366017878,0.370704929,NA
198,200,0.351984399,0.361075174,NA
199,201,0.354061162,0.366737737,NA
200,202,0.354307015,0.362479144,NA
201,203,0.361671688,NA,NA
202,204,0.362923518,0.353214487,NA
203,205,0.354678989,0.360756509,NA
204,206,0.36814468,0.349877582,NA
205,207,0.364965322,0.349163717,NA
206,208,0.365189556,0.355087591,NA
207,209,0.37057458,0.348534053,NA
208,210,0.368401062,0.353169642,NA
209,211,0.365037133,0.346699853,NA
210,212,0.367190207,NA,NA
211,213,0.365682642,0.350638625,NA
212,214,0.359098121,0.350780801,NA
213,215,0.361406609,0.348853895,NA
214,216,0.361725021,NA,NA
215,217,0.368195809,0.354048187,NA
216,218,0.373487738,0.354356161,NA
217,219,0.374658487,0.352578404,NA
218,220,0.37303907,NA,NA
219,221,0.378769966,NA,NA
220,222,0.379466962,0.35260896,NA
221,223,0.378646963,0.352355289,NA
222,224,0.381994,NA,NA
223,225,0.379439554,0.354972894,NA
224,226,0.382841555,0.355995934,NA
225,227,0.387383128,NA,NA
226,228,0.381313752,0.353805559,NA
227,229,0.374172105,0.35322018,NA
228,230,0.380548419,NA,NA
229,231,0.373578108,0.354824213,NA
230,232,0.381470567,NA,NA
231,233,0.383329425,NA,NA
232,234,0.355441692,0.354948465,NA
233,235,0.372567282,NA,NA
234,236,0.369711293,NA,NA
235,237,0.375156391,0.360851397,NA
236,238,0.377262284,NA,NA
237,239,0.369770093,0.357067812,NA
238,240,0.371381163,0.3579488,NA
239,241,0.378670661,NA,NA
240,242,0.379501749,NA,NA
241,243,0.362373256,0.357155211,NA
242,244,0.370788913,0.360631285,NA
243,245,0.372749429,0.361493423,NA
244,246,0.376836696,0.355442352,NA
245,247,0.380070722,0.351561208,NA
246,248,0.37557813,0.358359734,NA
247,249,0.37683412,NA,NA
248,250,0.373174161,0.358648916,NA
249,251,0.370320947,NA,NA
250,252,0.371127998,0.35752425,NA
251,253,0.368814847,0.347462302,NA
252,254,0.366205621,0.347498145,NA
253,255,0.372146337,0.352321113,NA
254,256,0.36600616,0.352044105,NA
255,257,0.366432917,NA,NA
256,258,0.363201051,0.35042447,NA
257,259,0.359050978,0.352311662,NA
258,260,0.350492158,0.347919658,NA
259,261,0.367479308,0.347553389,NA
260,262,0.360445286,NA,NA
261,263,0.361871609,0.34506339,NA
262,264,0.361477128,0.343881836,NA
263,265,0.350998771,0.347104905,NA
264,266,0.350598973,0.347969418,NA
265,267,0.348993763,0.343303156,NA
266,268,0.356403501,0.340501039,NA
267,269,0.360727539,NA,NA
268,270,0.354519869,0.343890897,NA
269,271,0.352328386,0.342365774,NA
270,272,0.353404156,0.34542205,NA
271,273,0.354295818,NA,NA
272,274,0.351165453,0.344618718,NA
273,275,0.348315988,0.34374705,NA
274,276,0.344225174,0.341128263,NA
275,277,0.349872227,0.339397777,NA
276,278,0.353132262,NA,NA
277,279,0.348406048,0.339088363,NA
278,280,0.346403349,NA,NA
279,281,0.348315483,NA,NA
280,282,0.346838427,NA,NA
281,283,0.34829401,NA,NA
282,284,0.346091668,0.339368376,NA
283,285,0.337908292,NA,NA
284,286,0.342037806,NA,NA
285,287,0.337157516,0.338288174,NA
286,288,0.336882073,0.338071914,NA
287,289,0.341597381,NA,NA
288,290,0.337618284,0.337064042,NA
289,291,0.337747564,NA,NA
290,292,0.337518144,0.33669574,NA
291,293,0.339934664,NA,NA
292,294,0.333663495,NA,NA
293,295,0.337910278,NA,NA
294,296,0.32980257,0.339675839,NA
295,297,0.33702663,0.334981932,NA
296,298,0.333607972,0.337214895,NA
297,299,0.334134745,NA,NA
298,300,0.336164083,NA,NA
299,301,0.337430783,NA,NA
300,302,0.33111353,NA,NA
301,303,0.331921181,NA,NA
302,304,0.338962033,0.335309414,NA
303,305,0.332703432,0.334529392,NA
304,306,0.334327043,NA,NA
305,307,0.336345076,0.33370445,NA
306,308,0.342037107,0.340273332,NA
307,309,0.330813932,0.33277934,NA
308,310,0.329946681,NA,NA
309,311,0.332461295,0.333958247,NA
310,312,0.334223837,0.339875407,NA
311,313,0.335343585,NA,NA
312,314,0.336078521,NA,NA
313,315,0.333113827,0.337408884,NA
314,316,0.333210839,0.337583729,NA
315,317,0.332713089,0.339351705,NA
316,318,0.334295984,0.338997485,NA
317,319,0.334860949,0.337537596,NA
318,320,0.32828219,NA,NA
319,321,0.328318416,NA,NA
320,322,0.3294678,NA,NA
321,323,0.335892656,NA,NA
322,324,0.332832809,NA,NA
323,325,0.330067966,0.340139096,NA
324,326,0.333941457,NA,NA
325,327,0.340473931,NA,NA
326,328,0.33294168,NA,NA
327,329,0.328140052,0.334228296,NA
328,330,0.327366137,NA,NA
329,331,0.332063163,NA,NA
330,332,0.333946136,NA,NA
331,333,0.333188485,NA,NA
332,334,0.322893192,0.340659807,NA
333,335,0.337173001,0.336750873,NA
334,336,0.340055571,0.335248967,NA
335,337,0.344497376,0.338697421,NA
336,338,0.33549204,0.337159933,NA
337,339,0.335205479,NA,NA
338,340,0.33283277,NA,NA
339,341,0.332607596,NA,NA
340,342,0.32861647,NA,NA
341,343,0.329936508,0.338358992,NA
342,344,0.334278332,0.339576271,NA
343,345,0.330969968,NA,NA
344,346,0.329745292,0.336577989,NA
