,DOY,green relative Year2015.C48,green relative Year2014,green relative Year2013
1,1,0.300073357,0.304447038,0.280838028
2,2,0.295594744,0.297971807,0.292637813
3,3,0.295679865,0.281937869,0.27602425
4,4,0.299748931,0.296443566,0.28885527
5,5,0.297376106,0.301085803,0.27422399
6,6,0.294624181,0.302270958,0.274865313
7,7,0.295891556,NA,0.274886358
8,8,0.295518709,0.306481805,0.27583905
9,9,0.300623321,0.307613494,0.292781087
10,10,0.298120576,0.301149142,0.275627035
11,11,0.296544521,0.298577392,0.300533951
12,12,0.300367539,NA,0.283944661
13,13,0.2905849,0.30948389,0.272875751
14,14,0.295338968,0.309823214,0.279131245
15,15,0.299922225,0.310772316,0.279266461
16,16,0.299007322,0.309159397,0.264406686
17,17,0.296712057,NA,0.270802535
18,18,0.290972189,NA,0.275004684
19,19,0.297632099,NA,0.276122218
20,20,0.299687953,NA,0.293465721
21,21,0.297925951,0.297659975,0.294524018
22,22,0.299565547,0.290342791,0.277633993
23,23,0.300624696,0.293754065,0.275305341
24,24,0.286147012,0.294970719,0.274391488
25,25,0.299604344,0.296919027,0.279110792
26,26,0.296320282,0.292767054,0.281978467
27,27,0.297631311,0.297958241,0.281705426
28,28,0.296069911,0.2930766,0.297776136
29,29,0.300201946,0.294753729,0.285939324
30,30,NA,0.296427381,0.270934815
31,31,0.297176809,0.298559293,0.264338835
32,32,0.299537274,0.295690901,0.263521648
33,33,0.301499139,0.297340939,0.25488119
34,34,0.294188036,0.303757799,0.301012345
35,35,0.299017875,0.292505085,0.293547278
36,36,0.272988134,0.298036219,0.2796514
37,37,0.294974605,0.285006168,0.285924821
38,38,0.3000601,0.29430137,0.264425375
39,39,0.296738349,0.293448023,0.295190598
40,40,0.300331237,0.293691764,0.297963255
41,41,0.29995279,0.284871972,0.291980378
42,42,0.300425329,0.293578397,0.288695904
43,43,0.299253936,0.294279062,0.305053524
44,44,0.297806698,0.302814621,0.298272909
45,45,0.297737263,0.278775256,0.292374408
46,46,0.293238273,0.296382513,0.294640386
47,47,0.298062555,0.291432441,0.292442318
48,48,0.298276695,0.293375634,0.302571553
49,49,0.300925355,0.304503866,0.292540285
50,50,NA,0.297858121,0.292126189
51,51,0.297204072,0.294103945,0.298632231
52,52,0.29589447,0.301115057,0.293495231
53,53,0.298522784,0.296009494,0.295972951
54,54,0.298024554,0.292681236,0.301230155
55,55,0.295662758,0.293892335,0.294253444
56,56,0.300790025,0.285993606,0.280308773
57,57,0.295176502,0.287741897,0.294255033
58,58,0.300403482,0.292613149,0.291436023
59,59,0.299256303,0.291329422,0.295853014
60,60,0.30040477,0.290738543,0.304690897
61,61,0.296054038,0.2909514,0.30765839
62,62,0.298984416,0.29335602,0.303126053
63,63,0.296151238,0.286367836,0.301548318
64,64,0.296160085,0.294875367,0.301560261
65,65,0.298346064,0.294952158,0.292655713
66,66,0.300622672,0.29587715,0.303042756
67,67,0.289907573,0.29801213,0.303558844
68,68,0.301156707,0.294800656,0.30195344
69,69,0.300734634,0.296580371,0.301002643
70,70,0.299658705,0.296997622,0.298300114
71,71,0.298564059,0.300010105,0.297345064
72,72,0.301553985,0.291363932,0.292783198
73,73,0.301075416,0.291423354,0.295597441
74,74,0.299563341,0.303828199,0.288280139
75,75,0.301035835,0.293958138,0.29032004
76,76,0.300206235,0.291339759,0.288787931
77,77,0.295972397,0.296794837,0.284070948
